Subject,eda,bvp,temp,x,y,z,emotion
4,1.71,-217.04,32.11,9,-55,-42,0
4,1.79,234.67,32.11,17,-45,-37,0
4,1.73,108.97,32.11,23,-48,-38,0
4,1.7,-27.58,32.11,28,-48,-37,0
4,1.66,-245.07,32.18,26,-47,-33,0
4,1.65,-316.06,32.18,32,-49,-30,0
4,1.63,55,32.18,30,-52,-25,0
4,1.61,336.86,32.18,28,-53,-21,0
4,1.59,253.71,32.15,31,-54,-15,0
4,1.57,55.14,32.15,28,-51,-7,0
4,1.57,65.88,32.15,39,-52,4,0
4,1.56,102.59,32.15,44,-59,6,0
4,1.54,-202.92,32.15,32,-49,13,0
4,1.53,-218.41,32.15,22,-61,24,0
4,1.52,-153.04,32.15,21,-63,-1,0
4,1.53,-70,32.15,33,-56,3,0
4,1.52,208.88,32.15,2,-69,-26,0
4,1.53,130.77,32.15,29,-42,-24,0
4,1.59,141.23,32.15,-15,-15,-33,0
4,1.71,-321.21,32.15,12,-42,-50,0
4,1.75,-265.07,32.15,20,-40,-50,0
4,1.73,235.42,32.15,26,-37,-42,0
4,1.71,126.46,32.15,26,-39,-47,0
4,1.71,250.22,32.15,27,-38,-42,0
4,0,-0.03,29.75,54,-5,44,0
4,0.74,5.06,29.75,47,1,-10,0
4,0.83,17.91,29.75,69,6,-16,0
4,0.63,79.34,29.75,48,1,1,0
4,0.61,228.25,29.75,61,-6,6,0
4,0.57,-486.5,29.75,68,-6,-1,0
4,0.55,-5.9,29.75,63,5,17,0
4,0.55,156.15,29.75,42,4,36,0
4,0.55,46.78,29.73,47,-2,49,0
4,0.54,4.05,29.73,57,0,34,0
4,0.55,0.12,29.73,60,-14,2,0
4,0.56,0.67,29.73,67,-7,11,0
4,0.59,2.82,29.75,63,-8,10,0
4,0.59,11.84,29.75,61,-6,14,0
4,0.58,21.78,29.75,72,-4,11,0
4,0.58,-19.43,29.75,67,-7,4,0
4,0.57,-8.75,29.75,75,-2,-25,0
4,0.58,-18.27,29.75,64,-9,12,0
4,0.8,-95.31,29.75,43,-12,-25,0
4,0.84,7.84,29.75,42,-11,-34,0
4,0.92,-86.76,29.75,64,-22,12,0
4,0.9,-95.54,29.75,48,13,6,0
4,1.02,470.34,29.75,64,9,-29,0
4,0.9,-170.56,29.75,51,0,-14,0
4,0.8,-252.05,29.77,49,-2,-24,0
4,0.83,192.12,29.77,55,-6,-43,0
4,0.84,200.88,29.77,52,-3,-40,0
4,0.81,-382.52,29.77,55,-2,-29,0
4,0.79,-35.06,29.77,56,-4,-32,0
4,0.78,208.92,29.77,57,-9,-32,0
4,0.77,-43.75,29.77,55,-15,-31,0
4,0.76,-77.83,29.77,56,-14,-29,0
4,0.76,-40.02,29.77,56,-13,-28,0
4,0.76,-22.97,29.77,56,-11,-32,0
4,0.76,-7.52,29.77,55,-7,-34,0
4,0.76,12.25,29.77,55,1,-35,0
4,0.76,-37.59,29.77,50,11,-36,0
4,0.76,-87.35,29.77,52,15,-29,0
4,0.73,-49.17,29.77,48,9,-22,0
4,0.69,-100.89,29.77,69,11,-18,0
4,0.66,-4.35,29.79,67,7,-24,0
4,0.65,-8.06,29.79,62,2,-22,0
4,0.64,-118.49,29.79,62,2,-20,0
4,0.62,-151.88,29.79,62,0,-21,0
4,0.62,191.15,29.81,63,1,-21,0
4,0.6,61.39,29.81,61,-2,-22,0
4,0.6,26.55,29.81,61,-8,-24,0
4,0.6,25.88,29.81,58,-13,-26,0
4,0.61,1.18,29.79,58,-15,-25,0
4,0.59,14.38,29.79,58,-16,-25,0
4,0.59,24.51,29.79,59,-14,-25,0
4,0.58,-9.61,29.79,58,-19,-24,0
4,0.58,21.33,29.77,60,-16,-23,0
4,0.57,18.53,29.77,58,-16,-17,0
4,0.57,-19.68,29.77,60,-17,-15,0
4,0.56,23.99,29.77,46,-26,9,0
4,0,-0.03,32.97,62,12,0,0
4,0.14,5.06,32.97,59,14,5,0
4,0.2,17.91,32.97,35,5,24,0
4,0.19,79.34,32.97,55,13,18,0
4,0.19,228.25,32.97,66,10,18,0
4,0.2,-486.5,32.97,64,9,24,0
4,0.19,-5.9,32.97,59,10,25,0
4,0.2,156.15,32.97,62,10,31,0
4,0.19,46.78,32.99,54,12,32,0
4,0.19,4.05,32.99,57,11,26,0
4,0.19,0.13,32.99,58,11,27,0
4,0.19,0.75,32.99,58,11,27,0
4,0.19,3.2,33,58,11,27,0
4,0.19,13.12,33,58,12,26,0
4,0.19,19.81,33,59,11,27,0
4,0.19,-20.66,33,59,12,25,0
4,0.19,0.12,32.99,59,12,26,0
4,0.19,1.93,32.99,59,12,25,0
4,0.19,-104.84,32.99,59,13,26,0
4,0.19,-2.76,32.99,59,12,26,0
4,0.19,33.25,32.97,58,12,26,0
4,0.19,28.96,32.97,58,12,26,0
4,0.19,-2.61,32.97,58,12,26,0
4,0.19,-6.93,32.97,59,12,26,0
4,0.19,25.19,32.99,58,11,27,0
4,0.19,0.24,32.99,59,12,27,0
4,0.2,-39.53,32.99,58,12,27,0
4,0.19,26.95,32.99,57,11,28,0
4,0.19,8.53,32.99,58,15,24,0
4,0.19,-18.97,32.99,57,14,27,0
4,0.19,35.83,32.99,56,13,27,0
4,0.19,38.66,32.99,58,12,24,0
4,0.19,-199.72,32.95,60,12,24,0
4,0.19,26.5,32.95,61,11,23,0
4,0.19,8.74,32.95,61,10,23,0
4,0.19,-44.89,32.95,61,10,20,0
4,0.19,5.77,32.97,63,12,15,0
4,0.19,21.55,32.97,59,14,20,0
4,0.19,-25.71,32.97,65,14,21,0
4,0.19,18.03,32.97,63,15,21,0
4,0.19,-2.88,32.99,62,18,11,0
4,0.19,-63.2,32.99,60,17,10,0
4,0.19,-0.27,32.99,58,15,24,0
4,0.19,102.12,32.99,55,13,25,0
4,0.19,-11.53,32.97,62,12,22,0
4,0.19,-28.65,32.97,58,11,23,0
4,0.2,-70.79,32.97,60,12,21,0
4,0.2,-27.16,32.97,61,11,24,0
4,0.19,66.07,32.97,58,13,23,0
4,0.19,115.75,32.97,61,11,22,0
4,0.19,48.95,32.97,61,12,23,0
4,0.19,-12.81,32.97,60,13,25,0
4,0.19,-44.93,32.95,57,14,22,0
4,0.19,-63.78,32.95,62,13,20,0
4,0.19,-32.16,32.95,60,14,24,0
4,0.19,57.43,32.95,59,16,22,0
4,0,-0.03,36.68,53,-10,34,0
4,0.18,5.06,36.68,54,-12,31,0
4,0.24,17.91,36.68,46,-5,46,0
4,0.23,79.34,36.68,59,-3,26,0
4,0.24,228.25,36.68,65,0,-11,0
4,0.24,-486.5,36.68,34,-7,46,0
4,0.23,-5.9,36.68,-7,-25,61,0
4,0.22,156.15,36.68,-4,-17,62,0
4,0.21,46.78,36.73,22,-12,58,0
4,0.18,4.05,36.73,34,-19,53,0
4,0.19,0.22,36.73,7,-22,62,0
4,0.18,0.83,36.73,12,-28,50,0
4,0.17,4.37,36.73,6,-50,28,0
4,0.19,15.84,36.73,39,-55,40,0
4,0.07,12.52,36.73,39,-37,30,0
4,0.08,-11.87,36.73,59,-21,37,0
4,0.12,-53.34,36.71,57,-32,8,0
4,0.18,120.73,36.71,68,-27,10,0
4,0.2,67.53,36.71,51,-20,30,0
4,0.17,-0.91,36.71,41,-29,36,0
4,0.16,-495.82,36.71,22,-39,39,0
4,0.19,295.3,36.71,34,-40,39,0
4,0.21,-131.77,36.71,34,-40,40,0
4,0.21,-61.62,36.71,33,-40,40,0
4,0.22,335.5,36.71,33,-40,39,0
4,0.22,276.99,36.71,33,-39,39,0
4,0.23,-171.37,36.71,33,-39,39,0
4,0.23,-90.98,36.71,34,-39,39,0
4,0.23,-120.14,36.71,34,-40,39,0
4,0.24,83.03,36.71,34,-40,39,0
4,0.24,-12.97,36.71,34,-40,39,0
4,0.24,-114.53,36.71,33,-40,39,0
4,0.24,83.92,36.71,33,-40,39,0
4,0.24,-21.64,36.71,33,-40,39,0
4,0.24,-79.08,36.71,34,-40,39,0
4,0.24,57.81,36.71,33,-38,40,0
4,0.24,-55.14,36.68,34,-42,35,0
4,0.25,-34.85,36.68,27,-43,38,0
4,0.22,55.48,36.68,32,-43,36,0
4,0.21,-58.62,36.68,31,-44,36,0
4,0.21,-103.7,36.68,31,-47,32,0
4,0.2,-34.98,36.68,40,-47,25,0
4,0.16,-154.37,36.68,39,-50,18,0
4,0.16,168.12,36.68,35,-51,17,0
4,0.22,241.74,36.66,27,-59,21,0
4,0.23,-280.05,36.66,26,-66,15,0
4,0.2,-153.06,36.66,4,-56,6,0
4,0.18,-72.53,36.66,27,-59,-1,0
4,0.18,509.25,36.71,48,-49,-5,0
4,0.16,420.11,36.71,41,-44,-2,0
4,0.07,-421.36,36.71,38,-58,-2,0
4,0.08,-70.42,36.71,20,-64,9,0
4,0.1,-93.99,36.71,20,-56,14,0
4,0.11,-32.18,36.71,24,-62,11,0
4,0.1,15.43,36.71,29,-63,7,0
4,0.1,32.65,36.71,33,-44,5,0
4,0,-0.03,34.13,33,-50,-29,0
4,0.29,5.06,34.13,32,-51,-29,0
4,0.37,17.91,34.13,34,-48,-29,0
4,0.36,79.34,34.13,35,-44,-26,0
4,0.36,228.25,34.13,41,-34,-27,0
4,0.37,-486.5,34.13,54,-27,-32,0
4,0.37,-5.9,34.13,43,-19,-20,0
4,0.39,156.15,34.13,24,-59,-36,0
4,0.4,46.78,34.13,42,-46,28,0
4,0.38,4.05,34.13,39,-47,22,0
4,0.39,0.09,34.13,48,-49,-3,0
4,0.39,0.36,34.13,45,-23,-21,0
4,0.38,0.47,34.15,39,-63,12,0
4,0.38,2.96,34.15,49,-45,-1,0
4,0.37,1.23,34.15,46,-41,-9,0
4,0.37,-82,34.15,61,-34,0,0
4,0.37,-31.97,34.15,62,-25,5,0
4,0.37,-55.45,34.15,71,-15,9,0
4,0.37,-41.35,34.15,69,-20,21,0
4,0.37,93.68,34.15,91,-10,29,0
4,0.37,47.39,34.15,45,-15,8,0
4,0.36,78.19,34.15,54,-16,-17,0
4,0.36,35.89,34.15,39,-6,-51,0
4,0.34,-108.72,34.15,67,-1,-50,0
4,0.38,-129.12,34.15,41,-19,-49,0
4,0.43,256.24,34.15,55,-5,-44,0
4,0.39,-180.63,34.15,57,8,-32,0
4,0.4,332.36,34.15,62,30,-26,0
4,0.43,-32.61,34.13,46,30,-10,0
4,0.43,-93.45,34.13,23,-1,19,0
4,0.42,186.24,34.13,71,-13,-4,0
4,0.38,-32.87,34.13,52,-30,8,0
4,0.41,114.34,34.18,45,-42,6,0
4,0.43,-38.13,34.18,18,-59,20,0
4,0.45,65.18,34.18,73,-76,38,0
4,0.44,-348.63,34.18,49,-46,12,0
4,0.43,57.59,34.15,54,-54,7,0
4,0.39,277.89,34.15,60,-38,0,0
4,0.4,29.78,34.15,40,-44,25,0
4,0.39,-148.02,34.15,50,-47,-14,0
4,0.4,-281.02,34.16,62,-31,-30,0
4,0.39,-0.32,34.16,46,-31,-29,0
4,0.37,-183.61,34.16,55,-59,-42,0
4,0.4,-296.75,34.16,40,-30,-43,0
4,0.38,96.68,34.16,39,-40,-22,0
4,0.38,-386.72,34.16,47,-53,8,0
4,0.39,721.17,34.16,29,-53,2,0
4,0.4,22.17,34.16,33,-63,18,0
4,0.4,-61.6,34.18,52,-50,3,0
4,0.39,-414.32,34.18,45,-44,-8,0
4,0.38,-50.63,34.18,28,-50,-12,0
4,0.37,-279.13,34.18,27,-57,-16,0
4,0.37,252.35,34.21,29,-54,-15,0
4,0.37,-212.23,34.21,28,-58,-15,0
4,0.37,581.85,34.21,30,-57,-17,0
4,0.36,-210.37,34.21,37,-66,-14,0
4,0,-0.03,35.57,44,-5,-44,0
4,0.39,5.06,35.57,47,-10,-44,0
4,0.47,17.91,35.57,47,-14,-43,0
4,0.47,79.34,35.57,46,-15,-41,0
4,0.48,228.25,35.57,47,-18,-39,0
4,0.48,-486.5,35.57,46,-19,-39,0
4,0.48,-5.9,35.57,46,-20,-38,0
4,0.48,156.15,35.57,47,-20,-39,0
4,0.49,46.78,35.55,47,-21,-39,0
4,0.49,4.05,35.55,47,-20,-40,0
4,0.49,0.15,35.55,46,-21,-40,0
4,0.49,0.79,35.55,46,-19,-41,0
4,0.49,3.46,35.55,46,-20,-43,0
4,0.49,13.84,35.55,44,-15,-43,0
4,0.48,16.45,35.55,52,-10,-46,0
4,0.46,-14.91,35.55,42,-7,-54,0
4,0.42,15.08,35.53,30,-3,-56,0
4,0.41,69.98,35.53,31,-14,-58,0
4,0.4,95.33,35.53,41,-16,-48,0
4,0.4,-91.74,35.53,46,-13,-41,0
4,0.41,-313.72,35.53,46,-10,-42,0
4,0.41,115.79,35.53,49,-21,-48,0
4,0.42,141.34,35.53,37,-15,-51,0
4,0.42,16.32,35.53,42,-7,-51,0
4,0.42,-42.43,35.55,46,-8,-49,0
4,0.41,-40.06,35.55,47,-21,-43,0
4,0.39,6.25,35.55,41,-12,-25,0
4,0.39,-13.55,35.55,52,-31,-32,0
4,0.39,13.6,35.55,22,-62,-15,0
4,0.4,38.09,35.55,13,-58,3,0
4,0.4,94.73,35.55,-1,-58,22,0
4,0.4,77.49,35.55,5,-84,17,0
4,0.4,50.37,35.55,51,-46,48,0
4,0.41,-446.85,35.55,29,5,46,0
4,0.4,-115.2,35.55,36,38,48,0
4,0.41,279.18,35.55,28,19,50,0
4,0.41,336.57,35.55,37,6,46,0
4,0.42,-19.07,35.55,62,-7,35,0
4,0.41,-425.68,35.55,53,-20,42,0
4,0.41,177.4,35.55,51,-16,33,0
4,0.41,108.53,35.49,50,-13,32,0
4,0.41,150.26,35.49,61,-12,17,0
4,0.41,-51.8,35.49,63,-12,5,0
4,0.41,-216.44,35.49,64,-14,7,0
4,0.41,-77.03,35.49,64,-14,0,0
4,0.42,-33.34,35.49,65,-13,-1,0
4,0.41,44.92,35.49,65,-14,-1,0
4,0.42,71.61,35.49,65,-13,0,0
4,0.42,-83.65,35.5,65,-13,0,0
4,0.42,47.88,35.5,65,-13,0,0
4,0.42,36.21,35.5,64,-13,0,0
4,0.42,-29.08,35.5,66,-13,0,0
4,0.42,41.46,35.49,64,-13,2,0
4,0.42,1.75,35.49,65,-13,1,0
4,0.42,-15.74,35.49,65,-13,1,0
4,0.41,5.71,35.49,65,-13,1,0
4,0,-0.03,30.89,36,-24,-45,0
4,0.7,5.06,30.89,40,-26,-44,0
4,0.84,17.91,30.89,37,-27,-42,0
4,0.66,79.34,30.89,40,-27,-42,0
4,0.65,228.25,30.89,37,-27,-45,0
4,0.65,-486.5,30.89,46,-27,-43,0
4,0.64,-5.9,30.89,36,-26,-45,0
4,0.65,156.15,30.89,38,-26,-45,0
4,0.65,46.78,30.87,35,-28,-45,0
4,0.65,4.05,30.87,33,-25,-47,0
4,0.64,0.17,30.87,33,-27,-45,0
4,0.64,0.85,30.87,34,-26,-49,0
4,0.64,3.76,30.89,36,-28,-45,0
4,0.64,14.73,30.89,38,-27,-46,0
4,0.64,13.39,30.89,39,-27,-44,0
4,0.65,-14.68,30.89,36,-28,-43,0
4,0.63,11.11,30.91,41,-28,-41,0
4,0.61,45.02,30.91,43,-30,-39,0
4,0.6,-23.69,30.91,45,-26,-40,0
4,0.59,-35.24,30.91,44,-27,-36,0
4,0.59,79.23,30.91,47,-25,-36,0
4,0.6,79,30.91,44,-28,-39,0
4,0.61,-11.34,30.91,44,-26,-36,0
4,0.58,-121.55,30.91,45,-27,-36,0
4,0.57,-46.6,30.91,42,-23,-41,0
4,0.58,85.24,30.91,42,-24,-45,0
4,0.58,31.01,30.91,41,-21,-45,0
4,0.61,-42.81,30.91,39,-26,-42,0
4,0.58,-73.49,30.89,48,-20,-45,0
4,0.57,19.35,30.89,44,-22,-40,0
4,0.57,51.58,30.89,40,-19,-50,0
4,0.57,253.89,30.89,34,-25,-48,0
4,0.56,-105.67,30.91,41,-26,-41,0
4,0.54,-91.17,30.91,45,-24,-39,0
4,0.55,-30.59,30.91,47,-25,-38,0
4,0.54,38.15,30.91,46,-26,-37,0
4,0.54,-72.42,30.91,42,-26,-41,0
4,0.53,76.38,30.91,46,-26,-37,0
4,0.55,-18.38,30.91,52,-26,-23,0
4,0.56,-128.71,30.91,62,-31,-38,0
4,0.56,-133.5,30.93,54,-28,-35,0
4,0.56,-158.66,30.93,53,-26,-26,0
4,0.55,50.97,30.93,56,-28,-22,0
4,0.56,368.11,30.93,56,-30,-29,0
4,0.56,122.16,30.93,49,-29,-31,0
4,0.56,-216.1,30.93,39,-28,-40,0
4,0.54,5.32,30.93,39,-30,-42,0
4,0.53,218.25,30.93,37,-30,-41,0
4,0.54,113.5,30.91,35,-30,-41,0
4,0.54,53.15,30.91,37,-30,-52,0
4,0.55,-102.05,30.91,39,-31,-40,0
4,0.54,-11.65,30.91,46,-30,-33,0
4,0.54,-3.91,30.91,50,-31,-30,0
4,0.54,-74.38,30.91,49,-30,-30,0
4,0.54,-164.24,30.91,47,-30,-35,0
4,0.54,-79.94,30.91,48,-31,-32,0
4,0,-0.03,30.53,73,4,32,0
4,0.15,5.06,30.53,59,12,-2,0
4,0.21,17.91,30.53,67,3,-2,0
4,0.21,79.34,30.53,61,-3,14,0
4,0.21,228.25,30.53,60,-13,25,0
4,0.21,-486.5,30.53,61,-14,17,0
4,0.21,-5.9,30.53,66,-2,14,0
4,0.21,156.15,30.53,69,2,11,0
4,0.21,46.78,30.55,62,-2,14,0
4,0.21,4.05,30.55,64,-4,17,0
4,0.21,0.12,30.55,65,-6,18,0
4,0.21,0.68,30.55,63,-3,23,0
4,0.21,2.9,30.55,65,6,25,0
4,0.21,12,30.55,50,14,24,0
4,0.22,21.4,30.55,44,27,18,0
4,0.22,-20.55,30.55,79,19,-11,0
4,0.22,8.86,30.55,41,11,-22,0
4,0.22,80.35,30.55,68,2,-8,0
4,0.21,126.77,30.55,69,19,5,0
4,0.21,-19.63,30.55,46,4,36,0
4,0.21,-394.86,30.59,75,7,-21,0
4,0.21,-38.35,30.59,59,19,-4,0
4,0.21,55.82,30.59,79,-6,-29,0
4,0.21,187.13,30.59,64,-9,-31,0
4,0.21,267.71,30.61,62,-15,-26,0
4,0.21,-49.25,30.61,63,-8,-32,0
4,0.21,9.75,30.61,49,22,-33,0
4,0.22,205.65,30.61,49,28,-31,0
4,0.23,97.25,30.61,70,13,-18,0
4,0.25,-127.4,30.61,67,26,-1,0
4,0.23,54.94,30.61,38,9,8,0
4,0.22,237.19,30.61,56,0,24,0
4,0.23,-167.12,30.65,55,22,22,0
4,0.23,-769.42,30.65,65,11,21,0
4,0.22,-55.34,30.65,66,13,35,0
4,0.22,570.92,30.65,70,-15,15,0
4,0.22,-152.78,30.63,63,-8,17,0
4,0.22,-351.88,30.63,61,0,12,0
4,0.21,7.35,30.63,66,-12,1,0
4,0.22,-2.47,30.63,61,-11,-12,0
4,0.22,128.99,30.65,52,-22,-1,0
4,0.22,398.01,30.65,52,-39,9,0
4,0.22,233.29,30.65,40,-49,7,0
4,0.22,-69.88,30.65,40,-46,2,0
4,0.22,-112.41,30.67,37,-54,5,0
4,0.22,-154.8,30.67,30,-55,4,0
4,0.22,-42,30.67,26,-62,0,0
4,0.22,45.01,30.67,36,-61,3,0
4,0.22,-51.92,30.67,28,-56,4,0
4,0.22,48.42,30.67,25,-56,4,0
4,0.21,13.55,30.67,33,-56,7,0
4,0.22,-1.13,30.67,20,-62,5,0
4,0.22,16.98,30.69,25,-55,7,0
4,0.22,-2.07,30.69,20,-61,7,0
4,0.22,10.99,30.69,14,-64,5,0
4,0.22,-16.38,30.69,16,-57,11,0
4,0,-0.03,34.81,-12,57,18,0
4,0.35,5.06,34.81,-11,59,27,0
4,0.41,17.91,34.81,-13,54,26,0
4,0.41,79.34,34.81,-17,69,34,0
4,0.41,228.25,34.81,-11,55,16,0
4,0.41,-486.5,34.81,-13,55,21,0
4,0.4,-5.9,34.81,-18,59,23,0
4,0.4,156.15,34.81,-12,56,20,0
4,0.4,46.78,34.81,-12,58,26,0
4,0.4,4.05,34.81,-15,53,27,0
4,0.4,0.16,34.81,-11,58,27,0
4,0.4,0.84,34.81,-12,55,14,0
4,0.4,3.7,34.77,-7,64,8,0
4,0.4,14.53,34.77,-6,64,10,0
4,0.4,13.84,34.77,-8,62,11,0
4,0.39,-12.76,34.77,-11,58,19,0
4,0.39,17.31,34.77,-6,58,25,0
4,0.39,74.75,34.77,-9,55,26,0
4,0.39,74.31,34.77,-11,55,27,0
4,0.4,-267.53,34.77,-15,68,35,0
4,0.4,-48.33,34.77,-9,60,16,0
4,0.4,37.56,34.77,-10,56,22,0
4,0.4,22.79,34.77,-13,68,28,0
4,0.4,17.78,34.77,-3,51,23,0
4,0.4,-0.58,34.73,-10,54,26,0
4,0.4,7.54,34.73,-12,57,29,0
4,0.39,8.04,34.73,-8,50,14,0
4,0.4,-8.67,34.73,-12,58,15,0
4,0.39,-3.65,34.68,-12,60,20,0
4,0.39,5.21,34.68,-10,55,23,0
4,0.39,2.88,34.68,-7,58,26,0
4,0.39,8.52,34.68,-11,55,27,0
4,0.39,-1.96,34.68,-13,70,35,0
4,0.39,0.05,34.68,-9,59,16,0
4,0.38,10.76,34.68,-12,56,20,0
4,0.38,-0.75,34.68,-16,58,22,0
4,0.38,-0.88,34.66,-11,51,21,0
4,0.38,-2.68,34.66,-9,59,28,0
4,0.38,-0.93,34.66,-12,54,29,0
4,0.38,1.8,34.66,-16,55,30,0
4,0.37,-0.57,34.66,-11,54,25,0
4,0.37,11.71,34.66,-13,61,23,0
4,0.37,8.47,34.66,-10,59,23,0
4,0.37,-4.66,34.66,-6,56,21,0
4,0.37,4.16,34.66,-11,58,28,0
4,0.37,-2.98,34.66,-11,56,25,0
4,0.36,-3.31,34.66,-12,49,12,0
4,0.37,-2.09,34.66,8,60,10,0
4,0.36,-15.47,34.65,65,31,31,0
4,0.36,-42.94,34.65,59,-1,47,0
4,0.36,-168.99,34.65,48,-13,47,0
4,0.37,98.57,34.65,46,-9,45,0
4,0.37,39.5,34.63,47,-7,48,0
4,0.36,-315.39,34.63,33,-14,56,0
4,0.37,142.71,34.63,19,-13,63,0
4,0.37,255.4,34.63,8,-57,35,0
4,0,-0.03,32.47,62,9,21,0
4,0.03,5.06,32.47,62,9,20,0
4,0.06,17.91,32.47,62,9,20,0
4,0.06,79.34,32.47,62,10,20,0
4,0.06,228.25,32.47,62,10,20,0
4,0.06,-486.5,32.47,61,10,20,0
4,0.06,-5.9,32.47,62,10,20,0
4,0.06,156.15,32.47,62,10,20,0
4,0.06,46.78,32.47,62,10,19,0
4,0.06,4.05,32.47,62,10,20,0
4,0.06,0.19,32.47,62,9,19,0
4,0.06,0.94,32.47,62,10,19,0
4,0.07,4.18,32.45,61,11,19,0
4,0.07,16,32.45,62,10,19,0
4,0.07,9.8,32.45,62,11,19,0
4,0.07,-14.02,32.45,61,10,19,0
4,0.07,12.82,32.43,62,10,19,0
4,0.07,49.13,32.43,62,10,19,0
4,0.07,-35.05,32.43,61,10,19,0
4,0.07,-66.56,32.43,61,10,19,0
4,0.07,18.63,32.43,62,10,19,0
4,0.07,27.07,32.43,62,10,20,0
4,0.07,14.12,32.43,61,10,20,0
4,0.07,-10.58,32.43,62,10,19,0
4,0.07,11.07,32.43,62,10,19,0
4,0.07,-16.96,32.43,61,9,20,0
4,0.07,-3.21,32.43,62,11,19,0
4,0.07,20.1,32.43,62,9,19,0
4,0.07,-7.88,32.41,62,10,19,0
4,0.07,10.69,32.41,60,12,19,0
4,0.07,8.9,32.41,61,14,21,0
4,0.07,-12.04,32.41,61,11,20,0
4,0.07,10.39,32.39,62,12,20,0
4,0.07,-6.33,32.39,62,13,19,0
4,0.07,9.92,32.39,61,11,19,0
4,0.07,3.01,32.39,62,12,19,0
4,0.07,-24.07,32.37,61,12,19,0
4,0.08,11.24,32.37,62,12,19,0
4,0.07,0.11,32.37,62,12,19,0
4,0.07,-13.56,32.37,61,12,19,0
4,0.07,10.08,32.37,62,11,20,0
4,0.07,4.46,32.37,62,11,19,0
4,0.07,5.8,32.37,62,11,19,0
4,0.07,10.74,32.37,62,11,19,0
4,0.07,-8.51,32.34,62,11,19,0
4,0.07,-0.08,32.34,62,11,19,0
4,0.07,4.97,32.34,61,11,20,0
4,0.07,-13.18,32.34,61,10,20,0
4,0.07,8.45,32.33,61,10,20,0
4,0.07,2.5,32.33,62,11,19,0
4,0.07,-14.91,32.33,62,11,19,0
4,0.07,7.26,32.33,61,11,19,0
4,0.07,-4.42,32.33,62,11,19,0
4,0.07,-0.08,32.33,62,10,19,0
4,0.07,10.29,32.33,61,10,20,0
4,0.07,-14.42,32.33,61,11,19,0
4,0,-0.03,32.5,-16,-36,71,0
4,0.1,5.06,32.5,30,-24,59,0
4,0.15,17.91,32.5,25,-28,62,0
4,0.14,79.34,32.5,14,5,46,0
4,0.14,228.25,32.5,62,12,34,0
4,0.16,-486.5,32.5,59,6,26,0
4,0.15,-5.9,32.5,62,4,21,0
4,0.16,156.15,32.5,62,4,23,0
4,0.16,46.78,32.5,62,4,22,0
4,0.16,4.05,32.5,61,4,22,0
4,0.16,0.14,32.5,62,5,20,0
4,0.16,0.77,32.5,64,4,15,0
4,0.16,3.33,32.55,65,5,11,0
4,0.16,13.61,32.55,64,5,9,0
4,0.16,19.66,32.55,65,5,8,0
4,0.16,-16.47,32.55,65,5,8,0
4,0.16,11.62,32.55,65,5,8,0
4,0.16,57.71,32.55,66,5,10,0
4,0.16,73.17,32.55,65,5,10,0
4,0.16,-247.28,32.55,65,5,10,0
4,0.16,-15.14,32.53,64,5,11,0
4,0.16,22.66,32.53,63,5,16,0
4,0.16,16.69,32.53,63,5,18,0
4,0.16,12.21,32.53,63,5,20,0
4,0.15,-17.92,32.55,62,5,23,0
4,0.16,-15.84,32.55,60,5,25,0
4,0.16,33.11,32.55,60,5,27,0
4,0.15,3.63,32.55,56,5,32,0
4,0.16,-19.7,32.55,53,4,37,0
4,0.16,18.14,32.55,53,5,39,0
4,0.16,3.04,32.55,53,4,37,0
4,0.15,-5.45,32.55,52,5,38,0
4,0.15,19.14,32.53,53,4,39,0
4,0.15,0.66,32.53,56,6,34,0
4,0.16,-10.29,32.53,55,5,35,0
4,0.16,10.85,32.53,54,4,36,0
4,0.16,3.13,32.53,54,5,36,0
4,0.16,1.88,32.53,40,5,48,0
4,0.15,14.18,32.53,38,4,51,0
4,0.15,-1.78,32.53,38,4,51,0
4,0.15,-25.26,32.5,39,5,51,0
4,0.15,-13.58,32.5,44,5,48,0
4,0.15,11.44,32.5,45,4,47,0
4,0.15,3.39,32.5,55,5,35,0
4,0.16,-0.66,32.53,55,5,33,0
4,0.15,14.57,32.53,57,5,32,0
4,0.16,-7.9,32.53,58,4,33,0
4,0.15,9.8,32.53,55,5,31,0
4,0.16,27.32,32.53,57,4,32,0
4,0.15,-20.51,32.53,56,4,33,0
4,0.15,-15.28,32.53,54,4,34,0
4,0.16,14.31,32.53,58,4,34,0
4,0.16,-3.76,32.53,55,5,34,0
4,0.16,-20,32.53,54,4,34,0
4,0.16,5.56,32.53,56,4,34,0
4,0.15,2.7,32.53,55,5,32,0
4,0,-0.03,36.61,23,-55,26,0
4,0.15,5.06,36.61,34,-48,19,0
4,0.21,17.91,36.61,29,-48,11,0
4,0.19,79.34,36.61,55,-23,-39,0
4,0.18,228.25,36.61,56,-40,-20,0
4,0.21,-486.5,36.61,36,-26,-33,0
4,0.22,-5.9,36.61,41,-32,-29,0
4,0.23,156.15,36.61,46,-42,-24,0
4,0.23,46.78,36.61,48,-46,-22,0
4,0.23,4.05,36.61,51,-45,-13,0
4,0.22,0.09,36.61,45,-42,-15,0
4,0.22,0.14,36.61,45,-45,-15,0
4,0.22,0.93,36.66,45,-44,-15,0
4,0.22,4.23,36.66,45,-44,-15,0
