subjet,eda,bvp,temp,x,y,z,emotion
7,0.02,70.34,33.77,-35,-7,41,0
7,0.02,64.06,33.77,-44,-8,49,0
7,0.02,-197.26,33.84,-44,-20,38,0
7,0.02,-206.37,33.84,-35,-22,54,0
7,0.02,-11.49,33.84,-41,16,27,0
7,0.02,118.1,33.84,-30,26,33,0
7,0.02,-318.17,34.11,79,21,102,0
7,0.02,559.25,34.11,50,29,48,0
7,0.02,770.7,34.11,30,22,53,0
7,0.02,-320.24,34.11,33,15,55,0
7,0.02,-311.94,34.31,34,13,48,0
7,0.02,-63.12,34.31,34,5,54,0
7,0.02,9.17,34.31,38,10,69,0
7,0.03,-24.88,34.31,10,36,29,0
7,0.02,-3.17,34.68,23,35,38,0
7,0.02,-12.06,34.68,-1,53,33,0
7,0.02,-185.84,34.68,-2,55,30,0
7,0.02,-49.45,34.68,-45,29,22,0
7,0.02,423.41,34.73,-45,37,24,0
7,0.02,-198.93,34.73,-47,41,23,0
7,0.02,-158.03,34.73,-49,34,13,0
7,0.02,-4.88,34.73,-52,35,17,0
7,0.02,-55.82,35.93,-55,32,13,0
7,0.02,156.12,35.93,-55,33,14,0
7,0.03,136.52,35.93,-51,33,17,0
7,0.02,-87.16,35.93,-53,34,17,0
7,0.02,4.56,36.07,-53,35,18,0
7,0.02,-21.45,36.07,-52,34,19,0
7,0.02,-141.66,36.07,-52,34,19,0
7,0.02,20.2,36.07,-51,34,20,0
7,0.02,49.66,35.97,-46,39,22,0
7,0.02,-77.03,35.97,-46,42,22,0
7,0.02,37.32,35.97,-47,41,24,0
7,0.02,129.32,35.97,-46,40,23,0
7,0.02,-36.65,35.87,-46,40,23,0
7,0.02,-258.79,35.87,-47,41,22,0
7,0.02,18.33,35.87,-45,41,21,0
7,0.02,118.74,35.87,-43,40,24,0
7,0.02,48.88,35.75,-44,42,23,0
7,0.02,39.15,35.75,-43,42,25,0
7,0.02,-57.04,35.75,-44,42,24,0
7,0.02,-109.32,35.75,-43,40,24,0
7,0.02,12.74,35.73,-36,28,20,0
7,0.02,34.39,35.73,18,66,41,0
7,0.02,32.56,35.73,41,30,31,0
7,0.02,-27.4,35.73,49,32,17,0
7,0.02,-180.71,35.75,44,9,23,0
7,0.02,-290.73,35.75,74,-3,19,0
7,0.02,345.28,35.75,74,3,12,0
7,0.02,89.9,35.75,65,-11,1,0
7,0.02,15.46,35.59,67,-11,10,0
7,0.02,-28.85,35.59,63,-3,3,0
7,0.02,-162.16,35.59,65,1,5,0
7,0.02,-469.16,35.59,65,-1,6,0
7,0.02,11.8,35.79,69,-3,3,0
7,0.02,219.54,35.79,67,-4,5,0
7,0.02,105.12,35.79,65,-5,5,0
7,0.02,20.6,35.79,65,-6,3,0
7,0.02,40.41,35.93,68,-7,6,0
7,0.02,-79.26,35.93,65,-5,5,0
7,0.02,-43.82,35.93,66,-6,4,0
7,0.02,-149.46,35.93,64,-7,6,0
7,0.02,26.48,35.87,61,-5,10,0
7,0.02,104.08,35.87,60,10,19,0
7,0.02,-39.73,35.87,46,-12,42,0
7,0.02,-104.72,35.87,28,-21,55,0
7,0.02,76.71,35.93,28,-17,59,0
7,0.02,-72.08,35.93,27,-16,56,0
7,0.02,-83.52,35.93,28,-16,56,0
7,0.02,103.82,35.93,28,-18,56,0
7,0.02,131.16,36,30,-17,54,0
7,0.02,103.78,36,31,-17,52,0
7,0,-0.03,37.43,-50,32,28,0
7,0.06,5.06,37.43,-50,32,28,0
7,0.1,17.91,37.43,-50,32,28,0
7,0.1,79.34,37.43,-50,32,27,0
7,0.1,228.25,37.43,-50,32,28,0
7,0.1,-486.5,37.43,-50,32,27,0
7,0.1,-5.9,37.43,-50,32,28,0
7,0.1,156.15,37.43,-50,32,27,0
7,0.1,46.78,37.43,-50,32,28,0
7,0.1,4.03,37.43,-50,32,27,0
7,0.1,-0.51,37.43,-50,32,27,0
7,0.1,-3.34,37.43,-50,32,28,0
7,0.1,-12.38,37.41,-50,32,27,0
7,0.1,11.07,37.41,-50,32,28,0
7,0.1,26.76,37.41,-50,32,28,0
7,0.11,-14.49,37.41,-50,32,28,0
7,0.1,-11.12,37.39,-49,32,28,0
7,0.11,-13.59,37.39,-50,32,28,0
7,0.1,-0.79,37.39,-50,32,28,0
7,0.1,4.69,37.39,-50,32,28,0
7,0.1,-28.58,37.39,-50,32,28,0
7,0.1,15.45,37.39,-50,32,27,0
7,0.1,19.46,37.39,-50,32,28,0
7,0.1,-4.99,37.39,-49,31,29,0
7,0.1,4.3,37.34,-59,27,-3,0
7,0.1,19.9,37.34,-50,19,-34,0
7,0.09,20.89,37.34,-10,19,-64,0
7,0.07,54.8,37.34,-9,19,-58,0
7,0.05,-354.74,37.37,-30,23,-61,0
7,0.04,515.99,37.37,-46,17,13,0
7,0.05,-149.38,37.37,-54,29,28,0
7,0.08,-67.33,37.37,-51,29,27,0
7,0.08,-35.74,37.27,-53,29,25,0
7,0.09,-32.6,37.27,-53,30,26,0
7,0.09,12.96,37.27,-53,29,25,0
7,0.09,-20.32,37.27,-53,29,25,0
7,0.09,38.06,37.11,-54,29,25,0
7,0.09,24.39,37.11,-53,29,25,0
7,0.09,-2.14,37.11,-53,29,25,0
7,0.09,-22.32,37.11,-53,29,25,0
7,0.09,-5.22,37.18,-53,29,25,0
7,0.09,-5.69,37.18,-53,29,25,0
7,0.09,-5.12,37.18,-53,29,25,0
7,0.09,12.02,37.18,-53,29,25,0
7,0.09,7.87,37.21,-53,29,25,0
7,0.09,-10.17,37.21,-53,29,25,0
7,0.09,3.16,37.21,-53,29,25,0
7,0.09,11.09,37.21,-53,29,25,0
7,0.09,-1.36,37.23,-53,29,25,0
7,0.09,-2.84,37.23,-53,29,25,0
7,0.09,12.56,37.23,-53,29,25,0
7,0.09,1.91,37.23,-53,29,25,0
7,0.09,-17.47,37.21,-53,29,25,0
7,0.09,10.46,37.21,-53,29,25,0
7,0.09,4.18,37.21,-53,29,25,0
7,0.09,-9.72,37.21,-53,29,25,0
7,0.09,8.17,37.18,-53,29,25,0
7,0.09,7.85,37.18,-53,30,25,0
7,0.09,-9.14,37.18,-53,29,25,0
7,0.09,3.56,37.18,-53,29,25,0
7,0.09,8.66,37.18,-53,29,25,0
7,0.09,-6.92,37.18,-53,29,25,0
7,0.09,-0.4,37.18,-53,29,25,0
7,0.09,7.29,37.18,-53,30,25,0
7,0.09,-4.75,37.21,-53,30,25,0
7,0.09,0.33,37.21,-53,30,25,0
7,0.09,4.38,37.21,-53,30,26,0
7,0.09,-6.4,37.21,-53,29,26,0
7,0.09,-9.94,37.16,-52,30,26,0
7,0.1,-2.25,37.16,-52,29,25,0
7,0.09,-2,37.16,-53,30,26,0
7,0.09,0.59,37.16,-53,29,25,0
7,0.09,5.32,37.16,-54,29,25,0
7,0.09,-1.3,37.16,-54,28,25,0
7,0.09,-7.77,37.16,-53,29,25,0
7,0.09,15.17,37.16,-53,29,25,0
7,0.09,14.77,37.15,-54,29,25,0
7,0.09,-9.16,37.15,-53,29,25,0
7,0.1,8.97,37.15,-54,29,25,0
7,0.09,4.85,37.15,-53,29,25,0
7,0.09,-4.31,37.11,-53,28,25,0
7,0.09,-5.91,37.11,-53,29,25,0
7,0.09,7.09,37.11,-54,29,25,0
7,0.09,-2.22,37.11,-53,29,26,0
7,0.09,-16.93,37.11,-53,29,25,0
7,0.09,5.41,37.11,-54,29,25,0
7,0.09,-2.65,37.11,-55,32,26,0
7,0.09,-3.62,37.11,-58,38,29,0
7,0.09,5.26,37.11,-41,33,31,0
7,0.09,11.48,37.11,-50,24,15,0
7,0.09,83.7,37.11,-65,29,8,0
7,0.09,220.3,37.11,-50,45,21,0
7,0.09,-91.95,37.09,-52,40,11,0
7,0.09,-588.49,37.09,-33,18,42,0
7,0.09,52.24,37.09,-46,23,42,0
7,0.09,283.44,37.09,-45,21,40,0
7,0.09,-330.28,37.13,-44,20,45,0
7,0.09,-310.91,37.13,-33,15,38,0
7,0.09,364.9,37.13,-68,42,63,0
7,0.1,-26.28,37.13,-45,25,41,0
7,0.11,-64.35,37.13,-47,20,42,0
7,0.12,104.36,37.13,-47,20,41,0
7,0.11,-49.4,37.13,-47,19,41,0
7,0.11,53,37.13,-48,19,41,0
7,0.11,72.39,37.18,-48,19,41,0
7,0.11,-30.68,37.18,-48,19,41,0
7,0.11,-19.57,37.18,-48,19,40,0
7,0.11,-4.6,37.18,-48,19,41,0
7,0.11,-13.7,37.13,-48,19,40,0
7,0.11,4.32,37.13,-48,19,41,0
7,0.11,11.08,37.13,-49,18,41,0
7,0.11,-17.02,37.13,-48,18,40,0
7,0.11,32.86,37.11,-49,18,40,0
7,0.11,-2.16,37.11,-48,18,41,0
7,0.11,-2.62,37.11,-49,18,40,0
7,0.11,-40.8,37.11,-49,18,40,0
7,0.11,-19.04,37.09,-48,18,40,0
7,0.11,-2.59,37.09,-49,18,40,0
7,0,-0.03,37.43,-50,32,28,0
7,0.06,5.06,37.43,-50,32,28,0
7,0.1,17.91,37.43,-50,32,28,0
7,0.1,79.34,37.43,-50,32,27,0
7,0.1,228.25,37.43,-50,32,28,0
7,0.1,-486.5,37.43,-50,32,27,0
7,0.1,-5.9,37.43,-50,32,28,0
7,0.1,156.15,37.43,-50,32,27,0
7,0.1,46.78,37.43,-50,32,28,0
7,0.1,4.03,37.43,-50,32,27,0
7,0.1,-0.51,37.43,-50,32,27,0
7,0.1,-3.34,37.43,-50,32,28,0
7,0.1,-12.38,37.41,-50,32,27,0
7,0.1,11.07,37.41,-50,32,28,0
7,0.1,26.76,37.41,-50,32,28,0
7,0.11,-14.49,37.41,-50,32,28,0
7,0.1,-11.12,37.39,-49,32,28,0
7,0.11,-13.59,37.39,-50,32,28,0
7,0.1,-0.79,37.39,-50,32,28,0
7,0.1,4.69,37.39,-50,32,28,0
7,0.1,-28.58,37.39,-50,32,28,0
7,0.1,15.45,37.39,-50,32,27,0
7,0.1,19.46,37.39,-50,32,28,0
7,0.1,-4.99,37.39,-49,31,29,0
7,0.1,4.3,37.34,-59,27,-3,0
7,0.1,19.9,37.34,-50,19,-34,0
7,0.09,20.89,37.34,-10,19,-64,0
7,0.07,54.8,37.34,-9,19,-58,0
7,0.05,-354.74,37.37,-30,23,-61,0
7,0.04,515.99,37.37,-46,17,13,0
7,0.05,-149.38,37.37,-54,29,28,0
7,0.08,-67.33,37.37,-51,29,27,0
7,0.08,-35.74,37.27,-53,29,25,0
7,0.09,-32.6,37.27,-53,30,26,0
7,0.09,12.96,37.27,-53,29,25,0
7,0.09,-20.32,37.27,-53,29,25,0
7,0.09,38.06,37.11,-54,29,25,0
7,0.09,24.39,37.11,-53,29,25,0
7,0.09,-2.14,37.11,-53,29,25,0
7,0.09,-22.32,37.11,-53,29,25,0
7,0.09,-5.22,37.18,-53,29,25,0
7,0.09,-5.69,37.18,-53,29,25,0
7,0.09,-5.12,37.18,-53,29,25,0
7,0.09,12.02,37.18,-53,29,25,0
7,0.09,7.87,37.21,-53,29,25,0
7,0.09,-10.17,37.21,-53,29,25,0
7,0.09,3.16,37.21,-53,29,25,0
7,0.09,11.09,37.21,-53,29,25,0
7,0.09,-1.36,37.23,-53,29,25,0
7,0.09,-2.84,37.23,-53,29,25,0
7,0.09,12.56,37.23,-53,29,25,0
7,0.09,1.91,37.23,-53,29,25,0
7,0.09,-17.47,37.21,-53,29,25,0
7,0.09,10.46,37.21,-53,29,25,0
7,0.09,4.18,37.21,-53,29,25,0
7,0.09,-9.72,37.21,-53,29,25,0
7,0.09,8.17,37.18,-53,29,25,0
7,0.09,7.85,37.18,-53,30,25,0
7,0.09,-9.14,37.18,-53,29,25,0
7,0.09,3.56,37.18,-53,29,25,0
7,0.09,8.66,37.18,-53,29,25,0
7,0.09,-6.92,37.18,-53,29,25,0
7,0.09,-0.4,37.18,-53,29,25,0
7,0.09,7.29,37.18,-53,30,25,0
7,0.09,-4.75,37.21,-53,30,25,0
7,0.09,0.33,37.21,-53,30,25,0
7,0.09,4.38,37.21,-53,30,26,0
7,0.09,-6.4,37.21,-53,29,26,0
7,0.09,-9.94,37.16,-52,30,26,0
7,0.1,-2.25,37.16,-52,29,25,0
7,0.09,-2,37.16,-53,30,26,0
7,0.09,0.59,37.16,-53,29,25,0
7,0.09,5.32,37.16,-54,29,25,0
7,0.09,-1.3,37.16,-54,28,25,0
7,0.09,-7.77,37.16,-53,29,25,0
7,0.09,15.17,37.16,-53,29,25,0
7,0.09,14.77,37.15,-54,29,25,0
7,0.09,-9.16,37.15,-53,29,25,0
7,0.1,8.97,37.15,-54,29,25,0
7,0.09,4.85,37.15,-53,29,25,0
7,0.09,-4.31,37.11,-53,28,25,0
7,0.09,-5.91,37.11,-53,29,25,0
7,0.09,7.09,37.11,-54,29,25,0
7,0.09,-2.22,37.11,-53,29,26,0
7,0.09,-16.93,37.11,-53,29,25,0
7,0.09,5.41,37.11,-54,29,25,0
7,0.09,-2.65,37.11,-55,32,26,0
7,0.09,-3.62,37.11,-58,38,29,0
7,0.09,5.26,37.11,-41,33,31,0
7,0.09,11.48,37.11,-50,24,15,0
7,0.09,83.7,37.11,-65,29,8,0
7,0.09,220.3,37.11,-50,45,21,0
7,0.09,-91.95,37.09,-52,40,11,0
7,0.09,-588.49,37.09,-33,18,42,0
7,0.09,52.24,37.09,-46,23,42,0
7,0.09,283.44,37.09,-45,21,40,0
7,0.09,-330.28,37.13,-44,20,45,0
7,0.09,-310.91,37.13,-33,15,38,0
7,0.09,364.9,37.13,-68,42,63,0
7,0.1,-26.28,37.13,-45,25,41,0
7,0.11,-64.35,37.13,-47,20,42,0
7,0.12,104.36,37.13,-47,20,41,0
7,0.11,-49.4,37.13,-47,19,41,0
7,0.11,53,37.13,-48,19,41,0
7,0.11,72.39,37.18,-48,19,41,0
7,0.11,-30.68,37.18,-48,19,41,0
7,0.11,-19.57,37.18,-48,19,40,0
7,0.11,-4.6,37.18,-48,19,41,0
7,0.11,-13.7,37.13,-48,19,40,0
7,0.11,4.32,37.13,-48,19,41,0
7,0.11,11.08,37.13,-49,18,41,0
7,0.11,-17.02,37.13,-48,18,40,0
7,0.11,32.86,37.11,-49,18,40,0
7,0.11,-2.16,37.11,-48,18,41,0
7,0.11,-2.62,37.11,-49,18,40,0
7,0.11,-40.8,37.11,-49,18,40,0
7,0.11,-19.04,37.09,-48,18,40,0
7,0.11,-2.59,37.09,-49,18,40,0
7,0,-0.03,32.61,43,-13,47,0
7,0.01,5.06,32.61,53,-11,41,0
7,0.03,17.91,32.61,46,-21,48,0
7,0.03,79.34,32.61,60,-19,36,0
7,0.03,228.25,32.61,45,-23,32,0
7,0.03,-486.5,32.61,52,-19,34,0
7,0.03,-5.43,32.61,52,-21,33,0
7,0.03,158.35,32.61,52,-21,33,0
7,0.03,57.09,32.63,52,-21,33,0
7,0.03,37.69,32.63,52,-21,33,0
7,0.03,-22.97,32.63,52,-21,33,0
7,0.03,-1.75,32.63,53,-21,32,0
7,0.03,52.03,32.55,53,-21,32,0
7,0.03,126.65,32.55,53,-21,33,0
7,0.03,96.7,32.55,53,-21,33,0
7,0.03,12.98,32.55,53,-21,32,0
7,0.03,-38.07,32.53,53,-21,32,0
7,0.03,-191.03,32.53,53,-21,32,0
7,0.03,-351.03,32.53,53,-21,32,0
7,0.03,-12.79,32.53,53,-21,32,0
7,0.03,80.52,32.5,53,-21,32,0
7,0.03,53.59,32.5,53,-21,32,0
7,0.03,-3.79,32.5,53,-21,32,0
7,0.03,44.17,32.5,53,-21,32,0
7,0.03,47.47,32.5,53,-22,31,0
7,0.03,-21.32,32.5,53,-21,31,0
7,0.03,8.04,32.5,53,-21,31,0
7,0.03,40.34,32.5,53,-21,32,0
7,0.03,51.38,32.5,53,-21,31,0
7,0.03,-124.18,32.5,53,-21,31,0
7,0.03,28.04,32.5,53,-21,31,0
7,0.03,39.85,32.5,53,-21,31,0
7,0.03,4.22,32.49,53,-21,31,0
7,0.03,2.57,32.49,53,-21,32,0
7,0.03,11.72,32.49,53,-21,31,0
7,0.03,12.22,32.49,53,-21,31,0
7,0.03,-6.29,32.49,53,-21,31,0
7,0.03,-7.35,32.49,53,-21,31,0
7,0.03,4.26,32.49,53,-21,31,0
7,0.03,13.04,32.49,53,-21,31,0
7,0.03,4.23,32.47,53,-21,31,0
7,0.03,-12.13,32.47,53,-22,32,0
7,0.03,3.44,32.47,54,-21,31,0
7,0.03,11.55,32.47,53,-21,31,0
7,0.03,1.63,32.45,54,-21,31,0
7,0.03,-10.59,32.45,53,-21,31,0
7,0.03,4.64,32.45,54,-21,31,0
7,0.03,8.63,32.45,53,-21,31,0
7,0.03,-0.08,32.43,54,-21,31,0
7,0.03,-8.92,32.43,53,-21,31,0
7,0.03,3.04,32.43,53,-20,32,0
7,0.03,13.69,32.43,52,-21,32,0
7,0.03,-3.77,32.45,53,-21,32,0
7,0.03,-6.66,32.45,54,-20,32,0
7,0.03,4.27,32.45,48,-17,38,0
7,0.03,-11.91,32.45,53,-18,37,0
7,0.04,-21.14,32.43,59,-11,34,0
7,0.03,-90.64,32.43,50,-14,32,0
7,0.03,-34.79,32.43,56,-16,30,0
7,0.03,169.22,32.43,62,-21,34,0
7,0.03,74.11,32.43,58,-15,29,0
7,0.03,-3.83,32.43,56,-19,28,0
7,0.03,-168.59,32.43,57,-19,29,0
7,0.03,171,32.43,60,-17,29,0
7,0.03,-73.63,32.45,57,-18,28,0
7,0.03,-72.48,32.45,58,-16,27,0
7,0.03,-9.54,32.45,56,-18,29,0
7,0.03,-8.42,32.45,56,-18,28,0
7,0.03,-12.47,32.43,56,-17,29,0
7,0.03,-31.19,32.43,56,-17,29,0
7,0.03,-15.36,32.43,56,-17,29,0
7,0.03,8.27,32.43,56,-17,29,0
7,0.03,5.09,32.39,56,-17,28,0
7,0.03,-5.28,32.39,56,-17,29,0
7,0.03,3.83,32.39,56,-17,29,0
7,0.03,2.54,32.39,56,-17,29,0
7,0.03,-2.79,32.39,56,-17,29,0
7,0.03,-0.98,32.39,56,-17,29,0
7,0.03,1.11,32.39,55,-18,29,0
7,0.03,-3.13,32.39,56,-17,29,0
7,0.03,3.53,32.34,56,-17,29,0
7,0.03,0.25,32.34,56,-17,29,0
7,0.03,-11.9,32.34,56,-17,29,0
7,0.03,21.61,32.34,56,-17,29,0
7,0.03,1.32,32.34,56,-18,29,0
7,0.03,-12.68,32.34,56,-17,29,0
7,0.03,-6.48,32.34,56,-17,29,0
7,0.03,2.7,32.34,55,-17,30,0
7,0.03,3.83,32.37,56,-17,29,0
7,0.03,-3.22,32.37,56,-17,29,0
7,0.03,7.69,32.37,56,-17,29,0
7,0.03,-2.38,32.37,56,-17,29,0
7,0.03,1.08,32.34,56,-17,29,0
7,0.03,-0.86,32.34,56,-17,29,0
7,0.03,-0.69,32.34,56,-17,29,0
7,0.03,-5.96,32.34,56,-17,29,0
7,0.03,-2.68,32.34,56,-17,29,0
7,0.03,2.88,32.34,56,-17,29,0
7,0.03,-5.22,32.34,56,-17,29,0
7,0.03,2.19,32.34,56,-17,29,0
7,0.03,2.98,32.31,56,-17,29,0
7,0.03,-8.11,32.31,56,-17,29,0
7,0.03,1.67,32.31,56,-17,29,0
7,0.03,7.17,32.31,56,-17,29,0
7,0.03,-1.7,32.29,56,-17,29,0
7,0.03,1.11,32.29,56,-17,29,0
7,0.03,4.75,32.29,56,-17,29,0
7,0.03,3.47,32.29,56,-17,29,0
7,0.03,-9.52,32.31,56,-17,29,0
7,0.03,-2.22,32.31,56,-17,29,0
7,0.03,4.6,32.31,56,-18,29,0
7,0.03,-0.25,32.31,56,-17,29,0
7,0.03,-7.03,32.31,56,-17,29,0
7,0.03,5.09,32.31,56,-17,29,0
7,0.03,4.32,32.31,56,-17,29,0
7,0.03,-5.19,32.31,56,-17,29,0
7,0.03,-1.81,32.29,56,-17,29,0
7,0.03,6.57,32.29,56,-17,29,0
7,0,-0.03,34.13,-43,15,47,0
7,0.06,5.06,34.13,-35,15,53,0
7,0.1,17.91,34.13,-46,19,51,0
7,0.1,79.34,34.13,-40,21,49,0
7,0.09,228.25,34.13,-38,16,48,0
7,0.08,-486.5,34.13,-32,22,47,0
7,0.07,-5.39,34.13,-20,17,56,0
7,0.06,158.48,34.13,-43,20,46,0
7,0.06,57.87,34.16,-38,13,42,0
7,0.07,39.97,34.16,-30,23,53,0
7,0.07,-26.17,34.16,-35,20,49,0
7,0.07,-14.58,34.16,-41,22,48,0
7,0.05,34.33,34.15,-34,19,51,0
7,0.06,139.51,34.15,-31,17,46,0
7,0.06,50.14,34.15,-41,17,48,0
7,0.06,-29.65,34.15,-38,17,48,0
7,0.05,74.98,34.15,-40,16,49,0
7,0.05,-24.31,34.15,-48,10,42,0
7,0.04,47.5,34.15,-39,4,43,0
7,0.04,-146.98,34.15,-47,12,45,0
7,0.04,-168.28,34.15,-45,11,46,0
7,0.06,-327.18,34.15,-44,12,46,0
7,0.06,-248.96,34.15,-42,12,47,0
7,0.07,386.04,34.15,-55,10,38,0
7,0.07,190.73,34.13,-36,18,47,0
7,0.05,291.2,34.13,-53,18,51,0
7,0.06,-102.39,34.13,-44,-1,47,0
7,0.05,-355.97,34.13,-10,-32,53,0
7,0.05,-358.69,34.13,-55,-34,-62,0
7,0.03,5.21,34.13,-18,-43,-43,0
7,0.02,148.14,34.13,-19,-42,-43,0
7,0.03,667.71,34.13,-17,-40,-45,0
7,0.02,-276.86,34.11,-17,-40,-45,0
7,0.03,56.98,34.11,-18,-41,-46,0
7,0.03,-74.18,34.11,-19,-39,-48,0
7,0.02,15.53,34.11,-15,-39,-46,0
7,0.03,-15.48,35.25,-17,-41,-44,0
7,0.02,97.33,35.25,-19,-41,-43,0
7,0.03,181.68,35.25,-21,-42,-42,0
7,0.02,-129.78,35.25,-28,-43,-42,0
7,0.02,-459.04,35.23,-28,-39,-41,0
7,0.02,-0.91,35.23,-29,-34,-56,0
7,0.02,26.37,35.23,-18,-25,-53,0
7,0.03,-41.36,35.23,-40,-27,-65,0
7,0.03,15.91,35.23,-74,-32,6,0
7,0.03,491.73,35.23,-48,-45,-5,0
7,0.02,-131.27,35.23,-39,-45,33,0
7,0.03,-245.12,35.23,-31,-49,27,0
7,0.02,-183.63,35.31,-42,-40,37,0
7,0.02,-29.23,35.31,-38,-30,36,0
7,0.02,-99.8,35.31,-51,-39,19,0
7,0.02,108.74,35.31,-31,-38,22,0
7,0.02,-136.24,35.63,-62,-26,10,0
7,0.02,-124.19,35.63,-60,-10,18,0
7,0.03,103.96,35.63,-67,10,4,0
7,0.02,-233.35,35.63,-64,19,3,0
7,0.02,302.88,35.68,-63,19,2,0
7,0.02,1437.62,35.68,-65,18,-1,0
7,0.02,563.19,35.68,-64,17,-1,0
7,0.02,-1170.18,35.68,-63,17,-1,0
7,0.02,-278.44,35.68,-64,19,-1,0
7,0.02,-105.59,35.68,-63,19,1,0
7,0.02,-84.27,35.68,-63,18,2,0
7,0.02,-23.66,35.68,-64,18,2,0
7,0.02,14.77,35.59,-63,18,0,0
7,0.02,164.73,35.59,-64,20,-1,0
7,0.02,391.35,35.59,-64,20,0,0
7,0.02,54.78,35.59,-64,20,1,0
7,0.02,19.05,35.63,-64,18,2,0
7,0.02,232.51,35.63,-64,19,3,0
7,0.02,673.72,35.63,-63,18,3,0
7,0.02,-873.71,35.63,-64,19,3,0
7,0.02,-550.14,35.65,-59,7,7,0
7,0.02,-59.74,35.65,-24,-16,-50,0
7,0.02,51.13,35.65,-26,-31,-42,0
7,0.02,142.52,35.65,-48,-36,-49,0
7,0.02,-88.73,35.63,-52,-28,-33,0
7,0.02,-412.15,35.63,-25,-31,1,0
7,0.02,482.05,35.63,-14,-51,-39,0
7,0.02,56.24,35.63,-54,-32,-43,0
7,0.02,71.72,35.61,-77,7,6,0
7,0.02,-73.38,35.61,-52,30,5,0
7,0.02,89.58,35.61,-45,60,-19,0
7,0.02,-45.37,35.61,-38,48,-16,0
7,0.02,-60.77,35.84,-41,46,-16,0
7,0.02,52.16,35.84,-41,46,-16,0
7,0.02,78.99,35.84,-42,47,-16,0
7,0.02,-57.4,35.84,-41,46,-15,0
7,0.02,-68.12,35.84,-42,46,-15,0
7,0.02,29.92,35.84,-42,47,-15,0
7,0.02,-59.23,35.84,-41,47,-16,0
7,0.02,-159.98,35.84,-41,47,-15,0
7,0.02,-78.34,35.91,-41,47,-15,0
7,0.02,-21.73,35.91,-40,47,-15,0
7,0.02,-6.51,35.91,-41,47,-14,0
7,0.02,27.45,35.91,-39,48,-15,0
7,0.02,187.22,35.93,-41,47,-14,0
7,0.02,344.67,35.93,-41,48,-15,0
7,0.02,38.26,35.93,-41,47,-15,0
7,0.02,-28.08,35.93,-39,48,-16,0
7,0.02,-25.95,35.89,-40,48,-15,0
7,0.02,-27.05,35.89,-40,49,-14,0
7,0.02,-8.06,35.89,-38,49,-16,0
7,0.02,-16.25,35.89,-39,49,-14,0
7,0.02,-26.5,35.83,-40,48,-14,0
7,0.02,0.25,35.83,-40,48,-13,0
7,0.02,-0.38,35.83,-41,48,-13,0
7,0.02,-2.42,35.83,-40,48,-14,0
7,0.02,-9.13,35.83,-40,48,-13,0
7,0.02,-6.41,35.83,-41,48,-13,0
7,0.02,0.48,35.83,-41,48,-13,0
7,0.02,-3.86,35.83,-40,48,-15,0
7,0.02,-8.14,35.77,-40,49,-14,0
7,0.02,1.2,35.77,-41,48,-14,0
7,0.02,-0.52,35.77,-41,48,-14,0
7,0.02,-3.88,35.77,-40,48,-14,0
7,0.02,-5.85,35.75,-41,49,-14,0
7,0.02,-6.05,35.75,-41,50,-19,0
7,0,-0.03,27.09,44,47,4,0
7,0.01,5.06,27.09,46,47,4,0
7,0.04,17.91,27.09,45,47,5,0
7,0.03,79.34,27.09,43,47,4,0
7,0.03,228.25,27.09,42,48,3,0
7,0.04,-486.44,27.09,43,48,2,0
7,0.04,-4.89,27.09,43,48,2,0
7,0.04,159.35,27.09,42,48,3,0
7,0.04,58.58,27.11,43,47,3,0
7,0.04,6.72,27.11,44,47,3,0
7,0.04,-67.35,27.11,45,48,4,0
7,0.04,-1.34,27.11,50,47,22,0
7,0.03,4.44,27.11,12,54,14,0
7,0.03,-54.18,27.11,0,50,35,0
7,0.03,-209.27,27.11,9,52,34,0
7,0.03,-150.93,27.11,16,51,34,0
7,0.03,363.81,27.11,16,53,35,0
7,0.03,141.37,27.11,-5,53,27,0
7,0.03,10.67,27.11,-12,52,33,0
7,0.03,-9.71,27.11,5,53,33,0
7,0.03,15.4,27.61,8,50,26,0
7,0.03,-9.77,27.61,16,54,22,0
7,0.03,90.14,27.61,20,55,22,0
7,0.03,54.55,27.61,16,54,18,0
7,0.03,-36.89,27.83,45,51,4,0
7,0.03,48.05,27.83,48,45,12,0
7,0.03,2.04,27.83,43,47,11,0
7,0.03,-5.23,27.83,42,47,9,0
7,0.03,-104.52,28.01,42,47,7,0
7,0.03,59.63,28.01,43,48,8,0
7,0.03,-19.18,28.01,42,47,7,0
7,0.03,34.27,28.01,41,48,7,0
7,0.03,18.44,28.01,44,47,6,0
7,0.03,12.89,28.01,45,46,6,0
7,0.03,-35.78,28.01,46,47,5,0
7,0.03,36.45,28.01,44,47,7,0
7,0.03,-72.97,27.99,44,47,9,0
7,0.03,43.77,27.99,43,46,10,0
7,0.03,-126.82,27.99,43,47,10,0
7,0.03,-262.42,27.99,43,47,9,0
7,0.03,99.03,27.95,42,47,8,0
7,0.03,110.86,27.95,41,47,8,0
7,0.03,84.19,27.95,43,47,7,0
7,0.03,94.46,27.95,41,47,8,0
7,0.03,38.95,27.93,44,47,8,0
7,0.03,97,27.93,43,47,9,0
7,0.03,-22.71,27.93,42,47,10,0
7,0.03,-366.53,27.93,43,47,12,0
7,0.03,-66.7,27.93,45,47,6,0
