row ID;Belehrungszeitpunkt;Altersgruppe;Bezahlart;Authentifizierungsart;Versandart;Zielgruppe
Row3476;2022-12-23T13:00:00+00:00;70-79;paypal;Selfie;Post;Beruflich
Row3478;2022-12-24T10:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3479;2022-12-25T16:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row3480;2022-12-26T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3481;2022-12-26T15:00:00+00:00;60-69;creditcard;Selfie;E-Mail;Beruflich
Row3482;2022-12-26T17:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3483;2022-12-26T22:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3485;2022-12-27T12:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3488;2022-12-27T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3495;2022-12-28T12:00:00+00:00;40-49;giropay;Selfie;Post;Beruflich
Row3496;2022-12-28T14:00:00+00:00;20-29;creditcard;Selfie;Post;Beruflich
Row3497;2022-12-28T14:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3499;2022-12-28T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3500;2022-12-28T18:00:00+00:00;20-29;paydirekt;Selfie;Post;Beruflich
Row3502;2022-12-28T21:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3504;2022-12-29T10:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3505;2022-12-29T11:00:00+00:00;20-29;creditcard;Selfie;Post;Beruflich
Row3509;2022-12-29T20:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3510;2022-12-29T20:00:00+00:00;10-19;creditcard;eID;E-Mail;Ehrenamtlich
Row3511;2022-12-29T23:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row3514;2022-12-30T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3519;2023-01-01T19:00:00+00:00;60-69;creditcard;eID;E-Mail;Beruflich
Row3528;2023-01-03T09:00:00+00:00;60-69;paypal;Selfie;E-Mail;Ehrenamtlich
Row3530;2023-01-03T11:00:00+00:00;60-69;paypal;Selfie;E-Mail;Ehrenamtlich
Row3531;2023-01-03T13:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row3534;2023-01-03T18:00:00+00:00;60-69;paypal;Selfie;E-Mail;Ehrenamtlich
Row3540;2023-01-04T09:00:00+00:00;30-39;paydirekt;Selfie;E-Mail;Beruflich
Row3543;2023-01-04T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Ehrenamtlich
Row3546;2023-01-04T14:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3547;2023-01-04T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3555;2023-01-05T01:00:00+00:00;60-69;paypal;eID;Download;Ehrenamtlich
Row3559;2023-01-05T16:00:00+00:00;50-59;giropay;Selfie;Post;Beruflich
Row3565;2023-01-06T11:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3566;2023-01-06T11:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3569;2023-01-06T13:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3570;2023-01-06T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3574;2023-01-06T16:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3575;2023-01-06T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3580;2023-01-07T19:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row3581;2023-01-07T19:00:00+00:00;40-49;paypal;eID;Download;Beruflich
Row3585;2023-01-08T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3587;2023-01-08T16:00:00+00:00;50-59;paypal;eID;E-Mail;Beruflich
Row3589;2023-01-08T23:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3595;2023-01-09T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3599;2023-01-09T19:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3603;2023-01-10T10:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3606;2023-01-10T11:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row3607;2023-01-10T11:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row3612;2023-01-10T18:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3614;2023-01-10T20:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3616;2023-01-10T23:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3617;2023-01-11T11:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3618;2023-01-11T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3624;2023-01-11T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3626;2023-01-11T16:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row3627;2023-01-11T16:00:00+00:00;60-69;paypal;Selfie;Post;Beruflich
Row3629;2023-01-11T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3630;2023-01-11T21:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3633;2023-01-12T11:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3636;2023-01-12T14:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3643;2023-01-12T21:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3645;2023-01-13T08:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row3646;2023-01-13T14:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3651;2023-01-13T20:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3654;2023-01-14T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3660;2023-01-15T15:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row3661;2023-01-16T05:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3662;2023-01-16T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3663;2023-01-16T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3664;2023-01-16T13:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row3665;2023-01-16T14:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3667;2023-01-16T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3672;2023-01-17T08:00:00+00:00;40-49;paypal;eID;E-Mail;Beruflich
Row3674;2023-01-17T12:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3683;2023-01-18T12:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3684;2023-01-18T13:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3688;2023-01-18T16:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row3691;2023-01-19T08:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row3694;2023-01-19T12:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3695;2023-01-19T14:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row3698;2023-01-19T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3701;2023-01-19T18:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3703;2023-01-19T20:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3704;2023-01-20T13:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3705;2023-01-20T13:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3706;2023-01-20T13:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row3707;2023-01-20T15:00:00+00:00;10-19;giropay;Selfie;Post;Beruflich
Row3709;2023-01-20T18:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row3710;2023-01-20T22:00:00+00:00;10-19;giropay;eID;Post;Beruflich
Row3711;2023-01-21T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3712;2023-01-21T18:00:00+00:00;40-49;paypal;eID;E-Mail;Beruflich
Row3719;2023-01-23T08:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3723;2023-01-23T17:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3725;2023-01-23T18:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3729;2023-01-24T12:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3731;2023-01-24T14:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3732;2023-01-24T14:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3733;2023-01-24T14:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row3734;2023-01-24T16:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3736;2023-01-24T18:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3741;2023-01-25T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3746;2023-01-25T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3748;2023-01-25T18:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row3749;2023-01-25T18:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3750;2023-01-25T19:00:00+00:00;40-49;giropay;Selfie;Post;Beruflich
Row3753;2023-01-26T08:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3756;2023-01-26T10:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3762;2023-01-26T14:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3763;2023-01-26T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3764;2023-01-26T16:00:00+00:00;20-29;giropay;eID;E-Mail;Beruflich
Row3768;2023-01-26T18:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3771;2023-01-26T22:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row3772;2023-01-27T08:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3775;2023-01-27T14:00:00+00:00;30-39;giropay;Selfie;Post;Beruflich
Row3777;2023-01-27T16:00:00+00:00;50-59;paydirekt;eID;Post;Beruflich
Row3788;2023-01-29T10:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3789;2023-01-29T12:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row3792;2023-01-29T15:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Ehrenamtlich
Row3794;2023-01-29T16:00:00+00:00;60-69;giropay;Selfie;Post;Beruflich
Row3796;2023-01-29T18:00:00+00:00;10-19;paydirekt;Selfie;E-Mail;Beruflich
Row3797;2023-01-29T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row3798;2023-01-29T18:00:00+00:00;50-59;paypal;Selfie;E-Mail;Ehrenamtlich
Row3802;2023-01-30T04:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3804;2023-01-30T09:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3806;2023-01-30T10:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3807;2023-01-30T11:00:00+00:00;10-19;paypal;Selfie;Post;Beruflich
Row3810;2023-01-30T12:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3814;2023-01-30T16:00:00+00:00;30-39;paydirekt;eID;Download;Ehrenamtlich
Row3816;2023-01-30T17:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row3819;2023-01-30T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3821;2023-01-30T18:00:00+00:00;40-49;creditcard;Selfie;Post;Beruflich
Row3826;2023-01-30T20:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row3829;2023-01-31T09:00:00+00:00;60-69;paydirekt;Selfie;Post;Beruflich
Row3831;2023-01-31T10:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3832;2023-01-31T10:00:00+00:00;50-59;paypal;eID;E-Mail;Beruflich
Row3834;2023-01-31T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3839;2023-01-31T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3840;2023-01-31T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3841;2023-01-31T15:00:00+00:00;10-19;paypal;eID;E-Mail;Beruflich
Row3844;2023-01-31T16:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row3849;2023-01-31T18:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3850;2023-01-31T20:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row3851;2023-01-31T21:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3852;2023-01-31T22:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3858;2023-02-01T15:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row3859;2023-02-01T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3860;2023-02-01T17:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3861;2023-02-01T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3862;2023-02-01T18:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3875;2023-02-02T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3877;2023-02-02T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3880;2023-02-02T18:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row3884;2023-02-03T12:00:00+00:00;20-29;paypal;eID;E-Mail;Beruflich
Row3888;2023-02-03T13:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3889;2023-02-03T14:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row3893;2023-02-04T08:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3895;2023-02-04T14:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row3904;2023-02-05T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Ehrenamtlich
Row3906;2023-02-05T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3908;2023-02-05T15:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3910;2023-02-05T15:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row3912;2023-02-05T16:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row3914;2023-02-05T19:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3919;2023-02-05T23:00:00+00:00;30-39;paypal;Selfie;E-Mail;Ehrenamtlich
Row3923;2023-02-06T12:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row3925;2023-02-06T13:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3926;2023-02-06T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row3928;2023-02-06T17:00:00+00:00;50-59;paypal;eID;Download;Ehrenamtlich
Row3930;2023-02-06T18:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row3933;2023-02-06T20:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3935;2023-02-06T21:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row3940;2023-02-07T12:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row3941;2023-02-07T13:00:00+00:00;20-29;paydirekt;Selfie;E-Mail;Beruflich
Row3945;2023-02-07T15:00:00+00:00;30-39;paydirekt;Selfie;E-Mail;Beruflich
Row3947;2023-02-07T19:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3952;2023-02-08T12:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row3957;2023-02-08T17:00:00+00:00;50-59;paypal;eID;Download;Beruflich
Row3961;2023-02-08T23:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row3962;2023-02-10T01:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3965;2023-02-10T11:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row3966;2023-02-10T11:00:00+00:00;10-19;creditcard;eID;E-Mail;Beruflich
Row3969;2023-02-10T15:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row3970;2023-02-10T19:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row3979;2023-02-11T21:00:00+00:00;10-19;creditcard;Selfie;E-Mail;Beruflich
Row3984;2023-02-12T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Ehrenamtlich
Row3988;2023-02-12T23:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Ehrenamtlich
Row3989;2023-02-13T00:00:00+00:00;20-29;creditcard;Selfie;Post;Beruflich
Row3995;2023-02-13T15:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row3996;2023-02-13T15:00:00+00:00;40-49;paydirekt;Selfie;E-Mail;Beruflich
Row3998;2023-02-13T16:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row3999;2023-02-13T16:00:00+00:00;20-29;paypal;Selfie;E-Mail;Ehrenamtlich
Row4001;2023-02-13T17:00:00+00:00;20-29;giropay;eID;E-Mail;Ehrenamtlich
Row4002;2023-02-13T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4003;2023-02-13T18:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4007;2023-02-13T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4008;2023-02-13T20:00:00+00:00;10-19;paydirekt;Selfie;E-Mail;Beruflich
Row4009;2023-02-13T21:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4010;2023-02-14T10:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4017;2023-02-14T16:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4018;2023-02-14T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4020;2023-02-14T22:00:00+00:00;20-29;paypal;Selfie;E-Mail;Ehrenamtlich
Row4021;2023-02-14T22:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row4024;2023-02-15T09:00:00+00:00;50-59;paypal;Selfie;Post;Beruflich
Row4034;2023-02-15T13:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4035;2023-02-15T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4039;2023-02-15T17:00:00+00:00;40-49;paypal;eID;E-Mail;Beruflich
Row4041;2023-02-15T19:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4042;2023-02-15T21:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4043;2023-02-15T21:00:00+00:00;40-49;paypal;eID;E-Mail;Beruflich
Row4046;2023-02-16T09:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row4047;2023-02-16T10:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4049;2023-02-16T11:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row4055;2023-02-16T18:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4058;2023-02-17T11:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4060;2023-02-17T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4061;2023-02-17T14:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row4062;2023-02-17T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4064;2023-02-17T17:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row4076;2023-02-20T10:00:00+00:00;40-49;creditcard;Selfie;E-Mail;Beruflich
Row4077;2023-02-20T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4078;2023-02-20T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4080;2023-02-20T13:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row4082;2023-02-20T14:00:00+00:00;50-59;paypal;eID;E-Mail;Beruflich
Row4083;2023-02-20T14:00:00+00:00;20-29;paydirekt;Selfie;E-Mail;Beruflich
Row4084;2023-02-20T16:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4085;2023-02-20T17:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row4091;2023-02-21T13:00:00+00:00;30-39;giropay;Selfie;E-Mail;Beruflich
Row4092;2023-02-21T15:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row4103;2023-02-22T13:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4107;2023-02-22T22:00:00+00:00;10-19;paypal;eID;Post;Beruflich
Row4108;2023-02-22T22:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4110;2023-02-23T13:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row4112;2023-02-23T17:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4117;2023-02-23T19:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4118;2023-02-23T21:00:00+00:00;60-69;creditcard;Selfie;E-Mail;Beruflich
Row4122;2023-02-24T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4126;2023-02-24T11:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row4127;2023-02-24T11:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4128;2023-02-24T11:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4134;2023-02-24T17:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4138;2023-02-24T20:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4139;2023-02-25T07:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row4141;2023-02-25T12:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4146;2023-02-26T14:00:00+00:00;50-59;paydirekt;Selfie;E-Mail;Beruflich
Row4147;2023-02-26T15:00:00+00:00;40-49;paydirekt;Selfie;E-Mail;Beruflich
Row4148;2023-02-26T19:00:00+00:00;30-39;paydirekt;Selfie;E-Mail;Beruflich
Row4153;2023-02-27T09:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row4155;2023-02-27T10:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row4156;2023-02-27T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4160;2023-02-27T11:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4161;2023-02-27T11:00:00+00:00;60-69;paypal;Selfie;E-Mail;Beruflich
Row4166;2023-02-27T13:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row4168;2023-02-27T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4169;2023-02-27T13:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row4170;2023-02-27T14:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4171;2023-02-27T14:00:00+00:00;30-39;giropay;Selfie;Post;Beruflich
Row4174;2023-02-27T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4177;2023-02-27T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4178;2023-02-27T17:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4181;2023-02-27T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4187;2023-02-28T08:00:00+00:00;50-59;creditcard;Selfie;E-Mail;Beruflich
Row4191;2023-02-28T11:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4193;2023-02-28T12:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4195;2023-02-28T13:00:00+00:00;20-29;paypal;Selfie;Post;Beruflich
Row4199;2023-02-28T17:00:00+00:00;50-59;giropay;Selfie;E-Mail;Beruflich
Row4200;2023-02-28T17:00:00+00:00;30-39;creditcard;Selfie;E-Mail;Beruflich
Row4202;2023-02-28T20:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4204;2023-03-01T09:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4206;2023-03-01T12:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4208;2023-03-01T14:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4212;2023-03-01T20:00:00+00:00;60-69;paypal;Selfie;Post;Beruflich
Row4214;2023-03-01T21:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row4215;2023-03-02T09:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4218;2023-03-02T13:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4220;2023-03-02T15:00:00+00:00;10-19;giropay;Selfie;E-Mail;Beruflich
Row4225;2023-03-02T20:00:00+00:00;40-49;giropay;Selfie;E-Mail;Beruflich
Row4231;2023-03-03T12:00:00+00:00;10-19;paypal;eID;Download;Beruflich
Row4237;2023-03-03T19:00:00+00:00;20-29;creditcard;Selfie;E-Mail;Beruflich
Row4240;2023-03-03T22:00:00+00:00;20-29;paydirekt;Selfie;E-Mail;Beruflich
Row4245;2023-03-05T13:00:00+00:00;50-59;creditcard;eID;E-Mail;Beruflich
Row4247;2023-03-05T17:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4248;2023-03-05T20:00:00+00:00;50-59;paydirekt;Selfie;E-Mail;Beruflich
Row4253;2023-03-06T11:00:00+00:00;30-39;paypal;Selfie;Post;Beruflich
Row4263;2023-03-06T22:00:00+00:00;20-29;giropay;Selfie;E-Mail;Beruflich
Row4265;2023-03-07T11:00:00+00:00;40-49;paypal;Selfie;Post;Beruflich
Row4267;2023-03-07T13:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4272;2023-03-07T18:00:00+00:00;60-69;paypal;Selfie;Post;Beruflich
Row4275;2023-03-07T20:00:00+00:00;10-19;paydirekt;Selfie;E-Mail;Beruflich
Row4276;2023-03-07T21:00:00+00:00;30-39;paypal;eID;E-Mail;Beruflich
Row4285;2023-03-08T14:00:00+00:00;50-59;paypal;Selfie;E-Mail;Beruflich
Row4286;2023-03-08T14:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4287;2023-03-08T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4288;2023-03-08T15:00:00+00:00;40-49;paypal;Selfie;E-Mail;Beruflich
Row4289;2023-03-08T15:00:00+00:00;30-39;paypal;Selfie;E-Mail;Beruflich
Row4292;2023-03-08T16:00:00+00:00;10-19;paypal;Selfie;E-Mail;Beruflich
Row4294;2023-03-08T20:00:00+00:00;20-29;paypal;Selfie;E-Mail;Beruflich
Row4296;2023-03-09T01:00:00+00:00;30-39;creditcard;eID;E-Mail;Beruflich
