Match ID,City,Date,Match Type,Match Type Number,Season,Team Type,Team 1,Team 2,Toss Winner,Toss Decision,Venue,Winner,win_margin_type,Win Margin,Player of the Match,Event Name,Event Match Number,Event Stage,Gender,Umpire 1,Umpire 2,TV Umpire,Match Referee
1079246,,2017-02-16,ODI,3835,2016/17,international,Zimbabwe,Afghanistan,Afghanistan,bat,Harare Sports Club,Afghanistan,runs,12.0,Asghar Stanikzai,Afghanistan in Zimbabwe ODI Series,1.0,,male,S George,RB Tiffin,L Rusere,DT Jukes
1079247,,2017-02-19,ODI,3837,2016/17,international,Zimbabwe,Afghanistan,Afghanistan,bat,Harare Sports Club,Afghanistan,runs,54.0,Rashid Khan,Afghanistan in Zimbabwe ODI Series,2.0,,male,S George,RB Tiffin,L Rusere,DT Jukes
1079248,,2017-02-21,ODI,3838,2016/17,international,Zimbabwe,Afghanistan,Zimbabwe,bat,Harare Sports Club,Zimbabwe,runs,3.0,TL Chatara,Afghanistan in Zimbabwe ODI Series,3.0,,male,S George,L Rusere,TJ Matibiri,DT Jukes
1079249,,2017-02-24,ODI,3840,2016/17,international,Zimbabwe,Afghanistan,Afghanistan,bat,Harare Sports Club,Zimbabwe,wickets,7.0,CB Mpofu,Afghanistan in Zimbabwe ODI Series,4.0,,male,S George,TJ Matibiri,L Rusere,DT Jukes
1079250,,2017-02-26,ODI,3842,2016/17,international,Zimbabwe,Afghanistan,Afghanistan,bat,Harare Sports Club,Afghanistan,runs,106.0,Rahmat Shah,Afghanistan in Zimbabwe ODI Series,5.0,,male,S George,TJ Matibiri,L Rusere,DT Jukes
1080630,Dubai,2017-03-02,ODI,3844,2016/17,international,United Arab Emirates,Ireland,United Arab Emirates,field,ICC Global Cricket Academy,Ireland,runs,85.0,WTS Porterfield,Ireland in United Arab Emirates ODI Series,1.0,,male,Ahsan Raza,Iftikhar Ali,,GF Labrooy
1080631,Dubai,2017-03-04,ODI,3847,2016/17,international,United Arab Emirates,Ireland,United Arab Emirates,bat,ICC Global Cricket Academy,Ireland,wickets,8.0,WTS Porterfield,Ireland in United Arab Emirates ODI Series,2.0,,male,Ahsan Raza,Akbar Ali,,GF Labrooy
1083446,,2017-03-25,ODI,3855,2016/17,international,Sri Lanka,Bangladesh,Sri Lanka,field,Rangiri Dambulla International Stadium,Bangladesh,runs,90.0,Tamim Iqbal,Bangladesh in Sri Lanka ODI Series,1.0,,male,MA Gough,REJ Martinesz,S Ravi,AJ Pycroft
1083447,,2017-03-28,ODI,3856,2016/17,international,Sri Lanka,Bangladesh,Sri Lanka,bat,Rangiri Dambulla International Stadium,no result,,,,Bangladesh in Sri Lanka ODI Series,2.0,,male,RSA Palliyaguruge,S Ravi,MA Gough,AJ Pycroft
1083448,Colombo,2017-04-01,ODI,3858,2016/17,international,Sri Lanka,Bangladesh,Bangladesh,field,Sinhalese Sports Club Ground,Sri Lanka,runs,70.0,NLTC Perera,Bangladesh in Sri Lanka ODI Series,3.0,,male,MA Gough,RSA Palliyaguruge,S Ravi,AJ Pycroft
1089183,Abu Dhabi,2017-04-04,ODI,3860,2017,international,United Arab Emirates,Papua New Guinea,United Arab Emirates,bat,Sheikh Zayed Stadium,United Arab Emirates,runs,103.0,,Papua New Guinea in United Arab Emirates ODI Series,3.0,,male,Akbar Ali,Shozab Raza,,SR Bernard
1089419,Edinburgh,2017-06-15,ODI,3892,2017,international,Scotland,Zimbabwe,Scotland,bat,"Grange Cricket Club Ground, Raeburn Place",Scotland,runs,26.0,,Zimbabwe in Scotland ODI Series,1.0,,male,RSA Palliyaguruge,IN Ramage,,J Srinath
1089420,Edinburgh,2017-06-17,ODI,3893,2017,international,Scotland,Zimbabwe,Scotland,bat,"Grange Cricket Club Ground, Raeburn Place",Zimbabwe,wickets,6.0,,Zimbabwe in Scotland ODI Series,2.0,,male,RSA Palliyaguruge,IN Ramage,,J Srinath
1089779,St Lucia,2017-06-09,ODI,3884,2017,international,West Indies,Afghanistan,Afghanistan,bat,"Darren Sammy National Cricket Stadium, Gros Islet",Afghanistan,runs,63.0,Rashid Khan,Afghanistan in West Indies ODI Series,1.0,,male,C Shamshuddin,JS Wilson,LS Reifer,JJ Crowe
1089780,St Lucia,2017-06-11,ODI,3887,2017,international,West Indies,Afghanistan,Afghanistan,bat,"Darren Sammy National Cricket Stadium, Gros Islet",West Indies,wickets,4.0,SD Hope,Afghanistan in West Indies ODI Series,2.0,,male,N Duguid,C Shamshuddin,JS Wilson,JJ Crowe
1098206,Trinidad,2017-06-23,ODI,3895,2017,international,West Indies,India,West Indies,field,"Queen's Park Oval, Port of Spain",no result,,,,India in West Indies ODI Series,1.0,,male,HDPK Dharmasena,JS Wilson,CB Gaffaney,DC Boon
1098207,Trinidad,2017-06-25,ODI,3896,2017,international,West Indies,India,West Indies,field,"Queen's Park Oval, Port of Spain",India,runs,105.0,AM Rahane,India in West Indies ODI Series,2.0,,male,N Duguid,CB Gaffaney,HDPK Dharmasena,DC Boon
1098208,Antigua,2017-06-30,ODI,3898,2017,international,West Indies,India,West Indies,field,"Sir Vivian Richards Stadium, North Sound",India,runs,93.0,MS Dhoni,India in West Indies ODI Series,3.0,,male,HDPK Dharmasena,N Duguid,CB Gaffaney,DC Boon
1098209,Antigua,2017-07-02,ODI,3900,2017,international,West Indies,India,West Indies,bat,"Sir Vivian Richards Stadium, North Sound",West Indies,runs,11.0,JO Holder,India in West Indies ODI Series,4.0,,male,CB Gaffaney,JS Wilson,HDPK Dharmasena,DC Boon
1098210,Jamaica,2017-07-06,ODI,3902,2017,international,West Indies,India,West Indies,bat,"Sabina Park, Kingston",India,wickets,8.0,V Kohli,India in West Indies ODI Series,5.0,,male,HDPK Dharmasena,LS Reifer,CB Gaffaney,DC Boon
1104478,,2017-06-30,ODI,3897,2017,international,Sri Lanka,Zimbabwe,Sri Lanka,bat,Galle International Stadium,Zimbabwe,wickets,6.0,SF Mire,Zimbabwe in Sri Lanka ODI Series,1.0,,male,IJ Gould,RSA Palliyaguruge,NJ Llong,BC Broad
1104479,,2017-07-02,ODI,3899,2017,international,Sri Lanka,Zimbabwe,Sri Lanka,field,Galle International Stadium,Sri Lanka,wickets,7.0,PADLR Sandakan,Zimbabwe in Sri Lanka ODI Series,2.0,,male,NJ Llong,RSA Palliyaguruge,IJ Gould,BC Broad
1104480,Hambantota,2017-07-06,ODI,3901,2017,international,Sri Lanka,Zimbabwe,Sri Lanka,field,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,wickets,8.0,MD Gunathilaka,Zimbabwe in Sri Lanka ODI Series,3.0,,male,IJ Gould,REJ Martinesz,NJ Llong,BC Broad
1104481,Hambantota,2017-07-08,ODI,3903,2017,international,Sri Lanka,Zimbabwe,Sri Lanka,bat,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Zimbabwe,wickets,4.0,CR Ervine,Zimbabwe in Sri Lanka ODI Series,4.0,,male,NJ Llong,REJ Martinesz,IJ Gould,BC Broad
1104482,Hambantota,2017-07-10,ODI,3904,2017,international,Sri Lanka,Zimbabwe,Zimbabwe,field,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Zimbabwe,wickets,3.0,Sikandar Raza,Zimbabwe in Sri Lanka ODI Series,5.0,,male,IJ Gould,RR Wimalasiri,NJ Llong,BC Broad
1109605,,2017-08-20,ODI,3905,2017,international,Sri Lanka,India,India,field,Rangiri Dambulla International Stadium,India,wickets,9.0,S Dhawan,India tour of Sri Lanka,1.0,,male,JS Wilson,RSA Palliyaguruge,PR Reiffel,AJ Pycroft
1109606,,2017-08-24,ODI,3906,2017,international,Sri Lanka,India,India,field,Pallekele International Cricket Stadium,India,wickets,3.0,A Dananjaya,India tour of Sri Lanka,2.0,,male,REJ Martinesz,PR Reiffel,JS Wilson,AJ Pycroft
1109607,,2017-08-27,ODI,3907,2017,international,Sri Lanka,India,Sri Lanka,bat,Pallekele International Cricket Stadium,India,wickets,6.0,JJ Bumrah,India tour of Sri Lanka,3.0,,male,JS Wilson,RSA Palliyaguruge,PR Reiffel,AJ Pycroft
1109608,Colombo,2017-08-31,ODI,3908,2017,international,India,Sri Lanka,India,bat,"R.Premadasa Stadium, Khettarama",India,runs,168.0,V Kohli,India tour of Sri Lanka,4.0,,male,RR Wimalasiri,PR Reiffel,JS Wilson,AJ Pycroft
1109609,Colombo,2017-09-03,ODI,3909,2017,international,Sri Lanka,India,Sri Lanka,bat,"R.Premadasa Stadium, Khettarama",India,wickets,6.0,B Kumar,India tour of Sri Lanka,5.0,,male,REJ Martinesz,JS Wilson,PR Reiffel,AJ Pycroft
1115775,Hamilton,2018-02-25,ODI,3980,2017/18,international,England,New Zealand,New Zealand,field,Seddon Park,New Zealand,wickets,3.0,LRPL Taylor,England tour of Australia and New Zealand,1.0,,male,SB Haig,RSA Palliyaguruge,RJ Tucker,RS Madugalle
1115776,Mount Maunganui,2018-02-28,ODI,3981,2017/18,international,New Zealand,England,England,field,Bay Oval,England,wickets,6.0,BA Stokes,England tour of Australia and New Zealand,2.0,,male,RJ Tucker,WR Knights,RSA Palliyaguruge,RS Madugalle
1115777,Wellington,2018-03-03,ODI,3982,2017/18,international,England,New Zealand,New Zealand,field,Westpac Stadium,England,runs,4.0,MM Ali,England tour of Australia and New Zealand,3.0,,male,WR Knights,RSA Palliyaguruge,RJ Tucker,RS Madugalle
1115778,Dunedin,2018-03-07,ODI,3989,2017/18,international,England,New Zealand,New Zealand,field,University Oval,New Zealand,wickets,5.0,LRPL Taylor,England tour of Australia and New Zealand,4.0,,male,RJ Tucker,SB Haig,RSA Palliyaguruge,RS Madugalle
1115779,Christchurch,2018-03-10,ODI,3992,2017/18,international,New Zealand,England,England,field,Hagley Oval,England,wickets,7.0,JM Bairstow,England tour of Australia and New Zealand,5.0,,male,WR Knights,RSA Palliyaguruge,RJ Tucker,RS Madugalle
1115795,Whangarei,2017-12-20,ODI,3943,2017/18,international,West Indies,New Zealand,New Zealand,field,Cobham Oval (New),New Zealand,wickets,5.0,DAJ Bracewell,West Indies tour of New Zealand,1.0,,male,CM Brown,C Shamshuddin,BNJ Oxenford,AJ Pycroft
1115796,Christchurch,2017-12-23,ODI,3944,2017/18,international,New Zealand,West Indies,West Indies,field,Hagley Oval,New Zealand,runs,204.0,TA Boult,West Indies tour of New Zealand,2.0,,male,BNJ Oxenford,WR Knights,C Shamshuddin,AJ Pycroft
1115797,Christchurch,2017-12-26,ODI,3945,2017/18,international,New Zealand,West Indies,New Zealand,bat,Hagley Oval,New Zealand,runs,66.0,LRPL Taylor,West Indies tour of New Zealand,3.0,,male,CM Brown,C Shamshuddin,BNJ Oxenford,AJ Pycroft
1115802,Wellington,2018-01-06,ODI,3946,2017/18,international,New Zealand,Pakistan,Pakistan,field,Basin Reserve,New Zealand,runs,61.0,KS Williamson,Pakistan tour of New Zealand,1.0,,male,WR Knights,RSA Palliyaguruge,RK Illingworth,RB Richardson
1115803,Nelson,2018-01-09,ODI,3947,2017/18,international,Pakistan,New Zealand,Pakistan,bat,Saxton Oval,New Zealand,wickets,8.0,MJ Guptill,Pakistan tour of New Zealand,2.0,,male,CM Brown,RK Illingworth,RSA Palliyaguruge,RB Richardson
1115804,Dunedin,2018-01-13,ODI,3949,2017/18,international,New Zealand,Pakistan,New Zealand,bat,University Oval,New Zealand,runs,183.0,TA Boult,Pakistan tour of New Zealand,3.0,,male,WR Knights,RSA Palliyaguruge,RK Illingworth,RB Richardson
1115805,Hamilton,2018-01-16,ODI,3953,2017/18,international,Pakistan,New Zealand,Pakistan,bat,Seddon Park,New Zealand,wickets,5.0,C de Grandhomme,Pakistan tour of New Zealand,4.0,,male,RK Illingworth,WR Knights,RSA Palliyaguruge,RB Richardson
1115806,Wellington,2018-01-19,ODI,3957,2017/18,international,New Zealand,Pakistan,New Zealand,bat,Basin Reserve,New Zealand,runs,15.0,MJ Guptill,Pakistan tour of New Zealand,5.0,,male,CM Brown,RSA Palliyaguruge,RK Illingworth,RB Richardson
1119496,Chennai,2017-09-17,ODI,3910,2017/18,international,India,Australia,India,bat,"MA Chidambaram Stadium, Chepauk",India,runs,26.0,HH Pandya,Australia tour of India,1.0,,male,M Erasmus,AK Chaudhary,RK Illingworth,JJ Crowe
1119497,Kolkata,2017-09-21,ODI,3912,2017/18,international,India,Australia,India,bat,Eden Gardens,India,runs,50.0,V Kohli,Australia tour of India,2.0,,male,RK Illingworth,AK Chaudhary,M Erasmus,JJ Crowe
1119498,Indore,2017-09-24,ODI,3914,2017/18,international,Australia,India,Australia,bat,Holkar Cricket Stadium,India,wickets,5.0,HH Pandya,Australia tour of India,3.0,,male,C Shamshuddin,M Erasmus,RK Illingworth,JJ Crowe
1119499,Bengaluru,2017-09-28,ODI,3917,2017/18,international,Australia,India,Australia,bat,M.Chinnaswamy Stadium,Australia,runs,21.0,DA Warner,Australia tour of India,4.0,,male,C Shamshuddin,RK Illingworth,M Erasmus,JJ Crowe
1119500,Nagpur,2017-10-01,ODI,3919,2017/18,international,Australia,India,Australia,bat,"Vidarbha Cricket Association Stadium, Jamtha",India,wickets,7.0,RG Sharma,Australia tour of India,5.0,,male,M Erasmus,CK Nandan,RK Illingworth,JJ Crowe
1119537,London,2018-06-13,ODI,4009,2018,international,Australia,England,Australia,bat,Kennington Oval,England,wickets,3.0,MM Ali,Australia tour of England,1.0,,male,HDPK Dharmasena,RJ Bailey,M Erasmus,RS Madugalle
1119538,Cardiff,2018-06-16,ODI,4010,2018,international,England,Australia,Australia,field,Sophia Gardens,England,runs,38.0,JJ Roy,Australia tour of England,2.0,,male,M Erasmus,AG Wharf,HDPK Dharmasena,RS Madugalle
1119539,Nottingham,2018-06-19,ODI,4011,2018,international,England,Australia,Australia,field,Trent Bridge,England,runs,242.0,AD Hales,Australia tour of England,3.0,,male,RT Robinson,HDPK Dharmasena,M Erasmus,RS Madugalle
1119540,Chester-le-Street,2018-06-21,ODI,4012,2018,international,Australia,England,Australia,bat,Riverside Ground,England,wickets,6.0,JJ Roy,Australia tour of England,4.0,,male,MA Gough,M Erasmus,HDPK Dharmasena,RS Madugalle
1119541,Manchester,2018-06-24,ODI,4013,2018,international,Australia,England,Australia,bat,Old Trafford,England,wickets,1.0,JC Buttler,Australia tour of England,5.0,,male,HDPK Dharmasena,RJ Bailey,M Erasmus,RS Madugalle
1119546,Nottingham,2018-07-12,ODI,4014,2018,international,England,India,India,field,Trent Bridge,India,wickets,8.0,Kuldeep Yadav,India tour of Ireland and England,1.0,,male,RT Robinson,RSA Palliyaguruge,BNJ Oxenford,DC Boon
1119547,London,2018-07-14,ODI,4016,2018,international,England,India,England,bat,Lord's,England,runs,86.0,JE Root,India tour of Ireland and England,2.0,,male,BNJ Oxenford,AG Wharf,RSA Palliyaguruge,DC Boon
1119548,Leeds,2018-07-17,ODI,4018,2018,international,India,England,England,field,Headingley,England,wickets,8.0,AU Rashid,India tour of Ireland and England,3.0,,male,MA Gough,BNJ Oxenford,RSA Palliyaguruge,DC Boon
1120090,Mumbai,2017-10-22,ODI,3928,2017/18,international,India,New Zealand,India,bat,Wankhede Stadium,New Zealand,wickets,6.0,TWM Latham,New Zealand tour of India,1.0,,male,MA Gough,CK Nandan,RJ Tucker,BC Broad
1120091,Pune,2017-10-25,ODI,3931,2017/18,international,New Zealand,India,New Zealand,bat,Maharashtra Cricket Association Stadium,India,wickets,6.0,B Kumar,New Zealand tour of India,2.0,,male,RJ Tucker,C Shamshuddin,MA Gough,BC Broad
1120092,Kanpur,2017-10-29,ODI,3932,2017/18,international,India,New Zealand,New Zealand,field,Green Park,India,runs,6.0,RG Sharma,New Zealand tour of India,3.0,,male,MA Gough,AK Chaudhary,RJ Tucker,BC Broad
1120286,,2017-10-13,ODI,3922,2017/18,international,Pakistan,Sri Lanka,Sri Lanka,field,Dubai International Cricket Stadium,Pakistan,runs,83.0,Shoaib Malik,Pakistan tour of United Arab Emirates,1.0,,male,Ahsan Raza,S Ravi,RA Kettleborough,AJ Pycroft
1120287,Abu Dhabi,2017-10-16,ODI,3924,2017/18,international,Pakistan,Sri Lanka,Pakistan,bat,Sheikh Zayed Stadium,Pakistan,runs,32.0,Shadab Khan,Pakistan tour of United Arab Emirates,2.0,,male,RA Kettleborough,Shozab Raza,S Ravi,AJ Pycroft
1120288,Abu Dhabi,2017-10-18,ODI,3926,2017/18,international,Sri Lanka,Pakistan,Sri Lanka,bat,Sheikh Zayed Stadium,Pakistan,wickets,7.0,Imam-ul-Haq,Pakistan tour of United Arab Emirates,3.0,,male,Ahsan Raza,S Ravi,RA Kettleborough,AJ Pycroft
1120289,,2017-10-20,ODI,3927,2017/18,international,Sri Lanka,Pakistan,Sri Lanka,bat,Sharjah Cricket Stadium,Pakistan,wickets,7.0,Babar Azam,Pakistan tour of United Arab Emirates,4.0,,male,RA Kettleborough,Shozab Raza,S Ravi,AJ Pycroft
1120290,,2017-10-23,ODI,3930,2017/18,international,Sri Lanka,Pakistan,Sri Lanka,bat,Sharjah Cricket Stadium,Pakistan,wickets,9.0,Usman Shinwari,Pakistan tour of United Arab Emirates,5.0,,male,Ahsan Raza,S Ravi,RA Kettleborough,AJ Pycroft
1122279,Durban,2018-02-01,ODI,3969,2017/18,international,South Africa,India,South Africa,bat,Kingsmead,India,wickets,6.0,V Kohli,India tour of South Africa,1.0,,male,IJ Gould,BP Jele,Aleem Dar,AJ Pycroft
1122280,Centurion,2018-02-04,ODI,3970,2017/18,international,South Africa,India,India,field,SuperSport Park,India,wickets,9.0,YS Chahal,India tour of South Africa,2.0,,male,Aleem Dar,AT Holdstock,IJ Gould,AJ Pycroft
1122281,Cape Town,2018-02-07,ODI,3971,2017/18,international,India,South Africa,South Africa,field,Newlands,India,runs,124.0,V Kohli,India tour of South Africa,3.0,,male,IJ Gould,AT Holdstock,Aleem Dar,AJ Pycroft
1122282,Johannesburg,2018-02-10,ODI,3973,2017/18,international,India,South Africa,India,bat,The Wanderers Stadium,South Africa,wickets,5.0,H Klaasen,India tour of South Africa,4.0,,male,Aleem Dar,BP Jele,IJ Gould,AJ Pycroft
1122283,Port Elizabeth,2018-02-13,ODI,3976,2017/18,international,India,South Africa,South Africa,field,St George's Park,India,runs,73.0,RG Sharma,India tour of South Africa,5.0,,male,IJ Gould,S George,Aleem Dar,AJ Pycroft
1122284,Centurion,2018-02-16,ODI,3978,2017/18,international,South Africa,India,India,field,SuperSport Park,India,wickets,8.0,V Kohli,India tour of South Africa,6.0,,male,Aleem Dar,S George,IJ Gould,AJ Pycroft
1122726,Dharamsala,2017-12-10,ODI,3939,2017/18,international,India,Sri Lanka,Sri Lanka,field,Himachal Pradesh Cricket Association Stadium,Sri Lanka,wickets,7.0,RAS Lakmal,Sri Lanka tour of India,1.0,,male,AK Chaudhary,SD Fry,PR Reiffel,JJ Crowe
1122727,Chandigarh,2017-12-13,ODI,3941,2017/18,international,India,Sri Lanka,Sri Lanka,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,runs,141.0,RG Sharma,Sri Lanka tour of India,2.0,,male,PR Reiffel,CK Nandan,SD Fry,JJ Crowe
1122728,Visakhapatnam,2017-12-17,ODI,3942,2017/18,international,Sri Lanka,India,India,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,wickets,8.0,Kuldeep Yadav,Sri Lanka tour of India,3.0,,male,Nitin Menon,SD Fry,PR Reiffel,JJ Crowe
1124089,Dubai,2017-12-06,ODI,3936,2017/18,international,Hong Kong,Papua New Guinea,Papua New Guinea,field,ICC Academy,Hong Kong,runs,23.0,Babar Hayat,ICC World Cricket League Championship,49.0,,male,Sharfuddoula,BB Pradhan,,M Nayyar
1125472,,2017-12-05,ODI,3935,2017/18,international,Afghanistan,Ireland,Ireland,field,Sharjah Cricket Stadium,Afghanistan,runs,138.0,Mujeeb Ur Rahman,Afghanistan tour of United Arab Emirates,1.0,,male,Ahmed Shah Pakteen,RSA Palliyaguruge,,J Srinath
1125473,,2017-12-07,ODI,3937,2017/18,international,Ireland,Afghanistan,Ireland,bat,Sharjah Cricket Stadium,Ireland,runs,51.0,BJ McCarthy,Afghanistan tour of United Arab Emirates,2.0,,male,RSA Palliyaguruge,Bismillah Shinwari,,J Srinath
1125474,,2017-12-10,ODI,3940,2017/18,international,Afghanistan,Ireland,Afghanistan,bat,Sharjah Cricket Stadium,Ireland,wickets,5.0,PR Stirling,Afghanistan tour of United Arab Emirates,3.0,,male,Ahmed Shah Pakteen,RSA Palliyaguruge,,J Srinath
1130737,Dhaka,2018-01-15,ODI,3952,2017/18,international,Zimbabwe,Bangladesh,Bangladesh,field,"Shere Bangla National Stadium, Mirpur",Bangladesh,wickets,8.0,Shakib Al Hasan,Tri-Nation Tournament in Bangladesh,1.0,,male,Sharfuddoula,C Shamshuddin,BNJ Oxenford,DC Boon
1130738,Dhaka,2018-01-17,ODI,3955,2017/18,international,Zimbabwe,Sri Lanka,Sri Lanka,field,"Shere Bangla National Stadium, Mirpur",Zimbabwe,runs,12.0,Sikandar Raza,Tri-Nation Tournament in Bangladesh,2.0,,male,Sharfuddoula,BNJ Oxenford,C Shamshuddin,DC Boon
1130739,Dhaka,2018-01-19,ODI,3959,2017/18,international,Bangladesh,Sri Lanka,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Bangladesh,runs,163.0,Shakib Al Hasan,Tri-Nation Tournament in Bangladesh,3.0,,male,C Shamshuddin,Anisur Rahman,BNJ Oxenford,DC Boon
1130740,Dhaka,2018-01-21,ODI,3962,2017/18,international,Zimbabwe,Sri Lanka,Zimbabwe,bat,"Shere Bangla National Stadium, Mirpur",Sri Lanka,wickets,5.0,NLTC Perera,Tri-Nation Tournament in Bangladesh,4.0,,male,BNJ Oxenford,Masudur Rahman,C Shamshuddin,DC Boon
1130741,Dhaka,2018-01-23,ODI,3964,2017/18,international,Bangladesh,Zimbabwe,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Bangladesh,runs,91.0,Tamim Iqbal,Tri-Nation Tournament in Bangladesh,5.0,,male,Sharfuddoula,C Shamshuddin,BNJ Oxenford,DC Boon
1130742,Dhaka,2018-01-25,ODI,3965,2017/18,international,Bangladesh,Sri Lanka,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Sri Lanka,wickets,10.0,RAS Lakmal,Tri-Nation Tournament in Bangladesh,6.0,,male,BNJ Oxenford,Anisur Rahman,C Shamshuddin,DC Boon
1130743,Dhaka,2018-01-27,ODI,3967,2017/18,international,Sri Lanka,Bangladesh,Sri Lanka,bat,"Shere Bangla National Stadium, Mirpur",Sri Lanka,runs,79.0,WU Tharanga,Tri-Nation Tournament in Bangladesh,,Final,male,Sharfuddoula,C Shamshuddin,BNJ Oxenford,DC Boon
1131274,Dubai,2018-01-11,ODI,3948,2017/18,international,United Arab Emirates,Ireland,Ireland,field,ICC Academy,Ireland,wickets,4.0,EC Joyce,United Arab Emirates Tri-Nation Series,1.0,,male,R Black,Nitin Menon,,M Nayyar
1131275,Dubai,2018-01-13,ODI,3950,2017/18,international,Ireland,United Arab Emirates,Ireland,bat,ICC Academy,Ireland,runs,67.0,WTS Porterfield,United Arab Emirates Tri-Nation Series,2.0,,male,AJT Dowdalls,Nitin Menon,,M Nayyar
