Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in both sexes in those aged all ages per 100,000 people","Deaths from malignant neoplasms per 100,000 people in, both sexes aged all ages"
Brazil,BRA,2008,101.44667,85.571884
Brazil,BRA,2009,100.729225,87.19637
Brazil,BRA,2010,101.178246,89.753586
Brazil,BRA,2011,100.29372,91.63579
Brazil,BRA,2012,100.37613,94.25688
Brazil,BRA,2013,99.61443,96.095764
Brazil,BRA,2014,98.7653,97.80348
Brazil,BRA,2015,99.030106,100.75327
Brazil,BRA,2016,97.9884,102.51885
Brazil,BRA,2017,97.40775,104.74859
Brazil,BRA,2018,96.71574,106.82375
Brazil,BRA,2019,95.16179,109.94821
Brazil,BRA,2020,90.76003,105.77607
Brunei,BRN,1996,92.695076,39.72136
Brunei,BRN,1997,111.81862,45.19839
Brunei,BRN,1998,114.50113,46.37405
Brunei,BRN,1999,126.23802,48.43506
Brunei,BRN,2000,154.48988,55.52804
Brunei,BRN,2001,124.01388,51.67586
Brunei,BRN,2002,131.36592,51.71412
Brunei,BRN,2003,116.733925,44.622425
Brunei,BRN,2004,137.57257,60.60606
Brunei,BRN,2005,127.180756,58.092407
Brunei,BRN,2006,117.98031,57.441254
Brunei,BRN,2007,117.091194,57.338684
Brunei,BRN,2008,107.21086,52.975456
Brunei,BRN,2009,102.2146,56.003292
Brunei,BRN,2010,115.27734,60.81081
Brunei,BRN,2011,109.74418,60.563046
Brunei,BRN,2012,115.10746,70.03502
Brunei,BRN,2013,121.14529,72.94379
Brunei,BRN,2014,118.84506,72.7239
Brunei,BRN,2015,113.98887,75.19757
Brunei,BRN,2016,97.24269,83.515114
Brunei,BRN,2017,106.8555,76.13504
Brunei,BRN,2018,100.14697,68.716095
Brunei,BRN,2019,101.02397,77.08552
Bulgaria,BGR,1964,127.28691,132.79227
Bulgaria,BGR,1965,122.586754,131.64825
Bulgaria,BGR,1966,124.07843,135.10371
Bulgaria,BGR,1967,122.20938,135.12311
Bulgaria,BGR,1968,123.74601,138.36981
Bulgaria,BGR,1969,119.460205,135.0217
Bulgaria,BGR,1970,114.81774,132.53864
Bulgaria,BGR,1971,116.72129,136.4861
Bulgaria,BGR,1972,116.54238,137.9049
Bulgaria,BGR,1973,115.77813,138.51062
Bulgaria,BGR,1974,115.71384,139.60616
Bulgaria,BGR,1975,111.91372,138.03343
Bulgaria,BGR,1976,111.22381,138.94914
Bulgaria,BGR,1977,113.06969,141.3757
Bulgaria,BGR,1978,112.89358,142.6821
Bulgaria,BGR,1979,115.61178,147.61101
Bulgaria,BGR,1980,107.16945,138.70113
Bulgaria,BGR,1981,114.921875,150.55505
Bulgaria,BGR,1982,116.84786,153.98935
Bulgaria,BGR,1983,118.76908,157.20709
Bulgaria,BGR,1984,120.75362,160.56781
Bulgaria,BGR,1985,118.9463,163.84824
Bulgaria,BGR,1986,119.27196,164.51952
Bulgaria,BGR,1987,122.399376,167.61041
Bulgaria,BGR,1988,122.03257,167.9471
Bulgaria,BGR,1989,122.759995,170.2653
Bulgaria,BGR,1990,119.60021,167.30435
Bulgaria,BGR,1991,121.84469,172.66756
Bulgaria,BGR,1992,124.3985,181.37749
Bulgaria,BGR,1993,124.23384,183.85799
Bulgaria,BGR,1994,128.23451,191.3994
Bulgaria,BGR,1995,126.786354,191.18259
Bulgaria,BGR,1996,126.12098,193.6911
Bulgaria,BGR,1997,125.69519,192.3845
Bulgaria,BGR,1998,123.269424,190.42487
Bulgaria,BGR,1999,123.400566,193.67647
Bulgaria,BGR,2000,117.230286,187.08296
Bulgaria,BGR,2001,118.82326,195.5189
Bulgaria,BGR,2002,120.99652,200.59982
Bulgaria,BGR,2003,118.88055,200.99553
Bulgaria,BGR,2004,122.025696,207.92526
Bulgaria,BGR,2005,132.92325,229.67998
Bulgaria,BGR,2006,130.92474,227.9381
Bulgaria,BGR,2007,132.19872,232.73563
Bulgaria,BGR,2008,133.19725,236.33827
Bulgaria,BGR,2009,124.987686,224.2018
Bulgaria,BGR,2010,121.061005,219.82167
Bulgaria,BGR,2011,121.617615,227.12912
Bulgaria,BGR,2012,129.12056,248.52557
Bulgaria,BGR,2013,127.439545,249.34224
Bulgaria,BGR,2014,126.39739,248.7563
Bulgaria,BGR,2015,125.227646,249.79134
Bulgaria,BGR,2016,119.578545,241.30794
Bulgaria,BGR,2017,119.60365,245.06967
Bulgaria,BGR,2018,119.17341,247.21577
Bulgaria,BGR,2019,123.41203,260.63107
Bulgaria,BGR,2020,123.81476,265.6758
Bulgaria,BGR,2021,116.41345,248.90434
Canada,CAN,1950,138.99007,127.688484
Canada,CAN,1951,139.26344,127.43485
Canada,CAN,1952,141.12642,129.04547
Canada,CAN,1953,141.9818,129.57442
Canada,CAN,1954,142.49196,129.83914
Canada,CAN,1955,143.70918,130.33455
Canada,CAN,1956,143.61813,129.76967
Canada,CAN,1957,144.03107,128.94086
Canada,CAN,1958,143.77731,127.84491
Canada,CAN,1959,142.8462,127.52551
Canada,CAN,1960,145.7969,130.12799
Canada,CAN,1961,143.02417,129.67218
Canada,CAN,1962,145.06271,132.03554
Canada,CAN,1963,145.10367,132.71063
Canada,CAN,1964,145.0838,133.28308
Canada,CAN,1965,144.36794,133.1051
Canada,CAN,1966,144.83226,134.14073
Canada,CAN,1967,147.5772,137.25557
Canada,CAN,1968,147.5507,137.9435
Canada,CAN,1969,149.35292,140.67233
Canada,CAN,1970,150.64835,142.9516
Canada,CAN,1971,147.80153,143.74042
Canada,CAN,1972,150.4891,147.85808
Canada,CAN,1973,151.04378,149.82127
Canada,CAN,1974,150.67735,150.70573
Canada,CAN,1975,148.24823,149.68605
Canada,CAN,1976,149.51016,151.28102
Canada,CAN,1977,148.56206,154.78015
Canada,CAN,1978,149.48297,158.31844
Canada,CAN,1979,151.5933,163.00389
Canada,CAN,1980,151.25217,165.3465
Canada,CAN,1981,149.604,166.01761
Canada,CAN,1982,155.49448,170.41219
Canada,CAN,1983,150.02724,172.21915
Canada,CAN,1984,152.73323,178.2242
Canada,CAN,1985,153.98726,182.7112
Canada,CAN,1986,155.83867,187.4726
Canada,CAN,1987,155.29715,189.72414
Canada,CAN,1988,157.52235,195.79297
Canada,CAN,1989,155.19302,195.66336
Canada,CAN,1990,154.94478,197.24371
Canada,CAN,1991,153.40154,197.69278
Canada,CAN,1992,149.76346,192.85684
Canada,CAN,1993,148.86331,194.12029
Canada,CAN,1994,148.30305,195.97078
Canada,CAN,1995,145.19714,195.26381
Canada,CAN,1996,147.1152,199.64343
Canada,CAN,1997,142.06258,195.62125
Canada,CAN,1998,143.12909,200.33118
Canada,CAN,1999,141.80484,202.06938
Canada,CAN,2000,140.57115,203.54109
Canada,CAN,2001,139.36568,205.58165
Canada,CAN,2002,138.31282,207.51556
Canada,CAN,2003,136.31177,208.37314
Canada,CAN,2004,134.74358,209.27835
Canada,CAN,2005,131.90208,208.49551
Canada,CAN,2006,129.06772,208.39975
Canada,CAN,2007,128.74348,211.33714
Canada,CAN,2008,126.70974,211.64667
Canada,CAN,2009,123.87558,210.76514
Canada,CAN,2010,121.21934,210.51575
Canada,CAN,2011,118.85915,209.84009
Canada,CAN,2012,118.39251,212.93436
Canada,CAN,2013,116.10826,212.8028
Canada,CAN,2014,115.61198,216.06738
Canada,CAN,2015,112.35486,213.8804
Canada,CAN,2016,111.55834,217.36559
Canada,CAN,2017,109.56867,217.36848
Canada,CAN,2018,106.041534,215.04233
Canada,CAN,2019,104.03259,214.83495
Canada,CAN,2020,102.07739,215.20499
Canada,CAN,2021,101.02199,217.56386
Canada,CAN,2022,98.01796,214.67932
Cape Verde,CPV,1980,85.42153,50.02695
Cape Verde,CPV,2011,103.97177,67.15351
Chile,CHL,1955,150.85751,93.13696
Chile,CHL,1956,154.32474,94.85632
Chile,CHL,1957,155.05351,95.7563
Chile,CHL,1958,155.51372,96.17703
Chile,CHL,1959,166.06766,103.00067
Chile,CHL,1960,164.67943,100.31463
Chile,CHL,1961,160.84422,98.03896
Chile,CHL,1962,159.7616,97.583755
Chile,CHL,1963,165.205,100.740685
Chile,CHL,1964,164.9087,99.96331
Chile,CHL,1965,169.84106,100.74258
Chile,CHL,1966,175.01514,103.39452
Chile,CHL,1967,173.9777,103.07762
Chile,CHL,1968,176.23526,105.37875
Chile,CHL,1969,174.60797,105.744125
Chile,CHL,1970,170.4068,105.266525
Chile,CHL,1971,171.04019,104.762505
Chile,CHL,1972,170.62975,104.45059
Chile,CHL,1973,174.67021,106.25101
Chile,CHL,1974,151.49947,100.54485
Chile,CHL,1975,155.88742,102.37255
Chile,CHL,1976,154.34087,103.24011
Chile,CHL,1977,150.90053,100.15166
Chile,CHL,1978,146.8182,98.44362
Chile,CHL,1979,149.32468,102.92649
Chile,CHL,1980,146.45364,101.93589
Chile,CHL,1981,145.59691,101.61147
Chile,CHL,1982,145.5939,102.43754
Chile,CHL,1983,147.47502,100.512596
Chile,CHL,1984,142.20016,101.199646
Chile,CHL,1985,148.83406,105.12718
Chile,CHL,1986,144.22778,103.4432
Chile,CHL,1987,145.963,104.33916
Chile,CHL,1988,141.54979,105.302376
Chile,CHL,1989,141.53809,105.655426
Chile,CHL,1990,142.2675,107.67067
Chile,CHL,1991,142.45393,109.802505
Chile,CHL,1992,141.08388,109.17647
Chile,CHL,1993,141.61058,111.87999
Chile,CHL,1994,139.89651,111.86382
Chile,CHL,1995,139.55916,114.24208
Chile,CHL,1996,137.47586,114.804794
Chile,CHL,1997,134.8147,114.97192
Chile,CHL,1998,133.96962,116.65317
Chile,CHL,1999,132.57446,117.95975
Chile,CHL,2000,131.11594,119.02998
Chile,CHL,2001,127.11909,118.54773
Chile,CHL,2002,127.669586,122.07027
Chile,CHL,2003,127.06164,124.286644
Chile,CHL,2004,123.886604,124.258736
Chile,CHL,2005,123.21657,126.55473
Chile,CHL,2006,120.585686,127.06591
Chile,CHL,2007,115.84095,125.13464
Chile,CHL,2008,113.9879,125.997574
Chile,CHL,2009,118.40425,134.0504
Chile,CHL,2010,116.92307,135.60118
Chile,CHL,2011,115.546135,137.35977
Chile,CHL,2012,115.07969,140.06618
Chile,CHL,2013,112.573135,139.95953
Chile,CHL,2014,110.44643,140.84158
Chile,CHL,2015,109.79285,143.37746
Chile,CHL,2016,107.249695,142.93428
Chile,CHL,2017,104.04466,142.0053
Chile,CHL,2018,102.5909,142.59583
Chile,CHL,2019,101.52537,144.2378
Chile,CHL,2020,98.88669,143.51701
Chile,CHL,2021,98.885956,148.74799
Colombia,COL,1953,85.6019,39.218582
Colombia,COL,1954,80.02296,35.956387
Colombia,COL,1955,82.018005,40.72845
Colombia,COL,1956,87.64957,43.223907
Colombia,COL,1957,89.73391,43.515404
Colombia,COL,1958,87.79074,41.426903
Colombia,COL,1959,90.49323,43.091156
Colombia,COL,1960,93.60936,44.103527
Colombia,COL,1961,91.43131,43.569275
Colombia,COL,1962,95.777115,45.519886
Colombia,COL,1963,100.25843,47.553272
Colombia,COL,1964,101.53591,48.59022
Colombia,COL,1965,100.67034,47.916203
Colombia,COL,1966,106.039055,49.756336
Colombia,COL,1967,109.656975,51.56706
Colombia,COL,1968,109.28311,51.582573
Colombia,COL,1969,101.789566,47.918095
Colombia,COL,1972,106.493744,50.041534
Colombia,COL,1974,110.42787,51.9152
Colombia,COL,1975,109.55781,51.35566
Colombia,COL,1976,105.67015,50.572754
Colombia,COL,1977,106.664276,51.73946
Colombia,COL,1984,118.839645,60.33483
Colombia,COL,1985,128.13597,64.70408
Colombia,COL,1986,124.68533,62.489555
Colombia,COL,1987,113.36637,62.089256
Colombia,COL,1988,106.98288,59.3479
Colombia,COL,1989,107.39589,60.657784
Colombia,COL,1990,104.49518,59.38813
Colombia,COL,1991,105.14723,61.16415
Colombia,COL,1992,106.023445,60.382168
Colombia,COL,1993,107.10475,62.05373
Colombia,COL,1994,106.81573,62.684597
Colombia,COL,1995,99.63401,61.938797
Colombia,COL,1996,99.967445,63.30714
Colombia,COL,1997,100.756775,65.353966
Colombia,COL,1998,96.3134,64.89365
Colombia,COL,1999,100.14207,67.759895
Colombia,COL,2000,100.331635,68.78128
Colombia,COL,2001,97.10283,67.972534
Colombia,COL,2002,97.82323,70.02262
Colombia,COL,2003,98.51807,71.97978
Colombia,COL,2004,96.044075,71.56581
Colombia,COL,2005,94.57325,71.96867
Colombia,COL,2006,92.329185,71.968414
Colombia,COL,2007,92.27849,73.61186
Colombia,COL,2008,89.55954,73.34317
Colombia,COL,2009,87.94846,73.86583
Colombia,COL,2010,86.55568,74.49135
Colombia,COL,2011,81.84758,72.38723
Colombia,COL,2012,83.1667,75.46057
Colombia,COL,2013,83.88357,78.04412
Colombia,COL,2014,85.21989,81.35379
Colombia,COL,2015,84.65973,82.95128
Colombia,COL,2016,84.533585,84.81361
Colombia,COL,2017,84.93054,87.119484
Colombia,COL,2018,83.75594,87.92807
Colombia,COL,2019,83.612274,89.80036
Colombia,COL,2020,81.47815,89.60772
Colombia,COL,2021,78.65528,89.01248
Costa Rica,CRI,1961,142.06685,67.416595
Costa Rica,CRI,1962,146.98503,70.2747
Costa Rica,CRI,1963,159.43515,74.782486
Costa Rica,CRI,1964,156.1799,74.42152
Costa Rica,CRI,1965,159.9728,75.849106
Costa Rica,CRI,1966,156.2331,74.05244
Costa Rica,CRI,1967,158.3526,73.149254
Costa Rica,CRI,1968,158.67874,73.25581
Costa Rica,CRI,1969,146.25102,68.01187
Costa Rica,CRI,1970,137.48232,64.89522
Costa Rica,CRI,1971,136.9401,63.243965
Costa Rica,CRI,1972,148.15709,67.560234
Costa Rica,CRI,1973,125.31415,64.71939
Costa Rica,CRI,1974,133.92552,68.90092
Costa Rica,CRI,1975,139.62772,69.01115
Costa Rica,CRI,1976,137.26794,68.36633
Costa Rica,CRI,1977,135.65892,67.92271
Costa Rica,CRI,1978,135.67294,68.0749
Costa Rica,CRI,1979,139.51201,68.70968
Costa Rica,CRI,1980,134.83418,66.94878
Costa Rica,CRI,1981,140.78291,68.47204
Costa Rica,CRI,1982,155.2706,75.51635
Costa Rica,CRI,1983,127.1226,77.90297
Costa Rica,CRI,1984,155.74898,77.39669
Costa Rica,CRI,1985,162.28827,80.5
Costa Rica,CRI,1986,158.2833,79.22278
Costa Rica,CRI,1987,163.60843,80.36546
Costa Rica,CRI,1988,165.91748,81.21969
Costa Rica,CRI,1989,156.88974,79.79695
Costa Rica,CRI,1990,133.15143,72.775215
Costa Rica,CRI,1991,135.77254,74.62255
Costa Rica,CRI,1992,140.87856,78.98364
Costa Rica,CRI,1993,138.47368,78.3864
Costa Rica,CRI,1994,135.84209,78.06758
Costa Rica,CRI,1995,135.47946,77.85813
Costa Rica,CRI,1996,116.752716,78.21357
Costa Rica,CRI,1997,109.405205,75.074974
Costa Rica,CRI,1998,110.541,77.184204
Costa Rica,CRI,1999,110.20151,78.524124
Costa Rica,CRI,2000,104.84581,76.015076
Costa Rica,CRI,2001,110.777054,82.47246
Costa Rica,CRI,2002,99.0551,76.031624
Costa Rica,CRI,2003,103.93868,81.19493
Costa Rica,CRI,2004,103.856186,83.831245
Costa Rica,CRI,2005,94.57868,78.24054
Costa Rica,CRI,2006,95.384415,80.912926
Costa Rica,CRI,2007,88.07404,76.85098
Costa Rica,CRI,2008,85.75427,77.053635
Costa Rica,CRI,2009,85.61781,78.92513
Costa Rica,CRI,2010,97.45701,92.14883
Costa Rica,CRI,2011,92.28882,89.65946
Costa Rica,CRI,2012,90.653725,90.827644
Costa Rica,CRI,2013,90.574905,93.16534
Costa Rica,CRI,2014,89.3118,94.71585
Costa Rica,CRI,2015,87.528,95.36277
Costa Rica,CRI,2016,87.47788,97.97228
Costa Rica,CRI,2017,85.985214,98.97062
Costa Rica,CRI,2018,89.545425,105.87183
Costa Rica,CRI,2019,95.92034,103.400406
Costa Rica,CRI,2020,86.60333,107.9284
Croatia,HRV,1985,152.59348,198.24744
Croatia,HRV,1986,149.55385,196.54808
Croatia,HRV,1987,154.23486,204.78471
Croatia,HRV,1988,160.28741,214.21965
Croatia,HRV,1989,163.04518,219.88211
Croatia,HRV,1990,164.43681,224.90582
Croatia,HRV,1991,158.83984,218.88385
Croatia,HRV,1992,154.24228,212.39178
Croatia,HRV,1993,157.9022,217.10925
Croatia,HRV,1994,156.92474,216.13983
Croatia,HRV,1995,154.79195,218.2789
Croatia,HRV,1996,168.75766,235.13441
Croatia,HRV,1997,174.1986,241.57991
Croatia,HRV,1998,183.17192,253.5324
Croatia,HRV,1999,182.92978,253.41473
Croatia,HRV,2000,190.19005,266.64993
Croatia,HRV,2001,164.14919,264.22772
Croatia,HRV,2002,164.28275,271.8086
Croatia,HRV,2003,164.54932,278.55823
Croatia,HRV,2004,160.99054,276.77164
Croatia,HRV,2005,163.25519,284.55997
Croatia,HRV,2006,161.0167,282.67877
Croatia,HRV,2007,159.24187,285.88934
Croatia,HRV,2008,162.51595,295.09476
Croatia,HRV,2009,161.46028,300.6269
Croatia,HRV,2010,161.36238,305.17584
Croatia,HRV,2011,162.31435,309.91727
Croatia,HRV,2012,160.58134,321.12042
Croatia,HRV,2013,160.63481,323.98984
Croatia,HRV,2014,158.97446,328.87497
Croatia,HRV,2015,158.47499,333.333
Croatia,HRV,2016,157.07742,336.93875
Croatia,HRV,2017,152.90953,332.5469
Croatia,HRV,2018,150.78311,335.21756
Croatia,HRV,2019,146.68248,331.1233
Croatia,HRV,2020,142.09871,327.94095
Croatia,HRV,2021,145.42744,344.05942
Cuba,CUB,1964,147.51448,94.9025
Cuba,CUB,1968,142.54932,95.120346
Cuba,CUB,1969,138.65623,94.31886
Cuba,CUB,1970,132.1974,98.93117
Cuba,CUB,1971,134.41275,99.786
Cuba,CUB,1972,135.32034,100.7549
Cuba,CUB,1973,135.09114,99.69123
Cuba,CUB,1974,133.48415,99.215805
Cuba,CUB,1975,132.48878,99.280975
Cuba,CUB,1976,140.17747,104.469215
Cuba,CUB,1977,140.76529,104.942406
Cuba,CUB,1978,132.69948,99.8133
Cuba,CUB,1979,123.29723,103.89597
Cuba,CUB,1980,127.04051,107.1524
Cuba,CUB,1981,131.3289,110.05341
Cuba,CUB,1982,130.68648,109.317444
Cuba,CUB,1983,136.16801,113.150375
Cuba,CUB,1984,129.11685,117.93215
Cuba,CUB,1985,128.70671,117.548615
Cuba,CUB,1986,130.525,119.06174
Cuba,CUB,1987,125.69681,119.5515
Cuba,CUB,1988,140.74095,127.80437
Cuba,CUB,1989,127.42053,126.07123
Cuba,CUB,1990,128.52005,128.69263
Cuba,CUB,1991,126.718185,127.36796
Cuba,CUB,1992,128.02823,130.86418
Cuba,CUB,1993,124.78687,129.39354
Cuba,CUB,1994,126.42118,132.60358
Cuba,CUB,1995,125.10463,133.37164
Cuba,CUB,1996,126.817696,137.25722
Cuba,CUB,1997,122.46945,138.32002
Cuba,CUB,1998,124.4411,142.1817
Cuba,CUB,1999,128.00513,148.14153
Cuba,CUB,2000,125.492775,147.63046
Cuba,CUB,2001,126.42567,150.68071
Cuba,CUB,2002,128.35693,156.23701
Cuba,CUB,2003,131.41956,163.084
Cuba,CUB,2004,131.15448,166.72348
Cuba,CUB,2005,131.32085,170.31355
Cuba,CUB,2006,132.34412,175.57556
Cuba,CUB,2007,133.41545,181.67966
Cuba,CUB,2008,135.48235,189.41048
Cuba,CUB,2009,133.72444,190.60796
Cuba,CUB,2010,135.72398,198.59552
Cuba,CUB,2011,129.99408,194.15894
Cuba,CUB,2012,131.569,201.2507
Cuba,CUB,2013,130.3867,203.69197
Cuba,CUB,2014,132.20326,210.91539
Cuba,CUB,2015,131.69644,214.86508
Cuba,CUB,2016,129.08481,214.77527
Cuba,CUB,2017,129.49146,222.51904
Cuba,CUB,2018,126.254326,220.29198
Cuba,CUB,2019,125.31512,223.29411
Cuba,CUB,2020,126.90512,232.09933
Cuba,CUB,2021,126.77741,238.11786
Cyprus,CYP,1999,34.64929,41.03468
Cyprus,CYP,2000,31.633715,37.952274
Cyprus,CYP,2004,92.58168,133.16962
Cyprus,CYP,2005,90.498474,131.7922
Cyprus,CYP,2006,88.4665,130.94724
Cyprus,CYP,2007,93.49634,138.52748
Cyprus,CYP,2008,91.72489,139.5437
Cyprus,CYP,2009,92.39225,140.2478
Cyprus,CYP,2010,87.00316,133.14095
Cyprus,CYP,2011,88.36821,133.45677
Cyprus,CYP,2012,90.950615,141.32893
Cyprus,CYP,2013,91.46,145.02338
Cyprus,CYP,2014,90.68918,150.26384
Cyprus,CYP,2015,92.92092,157.15494
Cyprus,CYP,2016,85.82652,150.02948
Cyprus,CYP,2017,93.43426,163.61272
Cyprus,CYP,2018,90.08786,162.68999
Cyprus,CYP,2019,88.99595,161.25699
Cyprus,CYP,2020,95.1176,170.42278
Cyprus,CYP,2021,93.06568,175.41629
Czechia,CZE,1986,196.73088,266.41275
Czechia,CZE,1987,195.37575,263.83734
Czechia,CZE,1988,199.28906,269.33105
Czechia,CZE,1989,197.18112,267.74945
Czechia,CZE,1990,199.49147,271.886
Czechia,CZE,1991,198.32445,272.6047
Czechia,CZE,1992,195.92613,270.07697
Czechia,CZE,1993,194.15186,270.40762
Czechia,CZE,1994,193.60364,271.3957
Czechia,CZE,1995,193.77795,275.50626
Czechia,CZE,1996,187.03755,268.9377
Czechia,CZE,1997,185.47292,270.158
Czechia,CZE,1998,182.8722,270.67508
Czechia,CZE,1999,181.70718,272.66934
Czechia,CZE,2000,182.00127,277.81934
Czechia,CZE,2001,178.25168,275.0333
Czechia,CZE,2002,178.54907,281.43942
Czechia,CZE,2003,178.817,286.17917
Czechia,CZE,2004,175.50693,285.7668
Czechia,CZE,2005,166.0143,273.91782
Czechia,CZE,2006,162.30602,271.70508
Czechia,CZE,2007,155.66115,265.03754
Czechia,CZE,2008,153.25365,264.35104
Czechia,CZE,2009,150.55151,263.83282
Czechia,CZE,2010,149.02458,264.67
Czechia,CZE,2011,142.34906,258.8535
Czechia,CZE,2012,140.11974,260.09378
Czechia,CZE,2013,136.21205,257.6798
Czechia,CZE,2014,133.36723,257.01242
Czechia,CZE,2015,129.43094,254.69171
Czechia,CZE,2016,129.17822,258.0243
Czechia,CZE,2017,126.58335,257.99078
Czechia,CZE,2018,125.983826,260.66138
Czechia,CZE,2019,125.63644,264.2904
Czechia,CZE,2020,123.05271,262.08032
Czechia,CZE,2021,118.699265,257.5982
Denmark,DNK,1951,163.6834,176.964
Denmark,DNK,1952,165.01785,179.38068
Denmark,DNK,1953,169.18153,185.7048
Denmark,DNK,1954,171.99954,189.98116
Denmark,DNK,1955,168.10724,190.61993
Denmark,DNK,1956,171.11772,196.22067
Denmark,DNK,1957,172.2193,200.74425
Denmark,DNK,1958,171.73816,201.54593
Denmark,DNK,1959,177.39917,211.38873
Denmark,DNK,1960,173.49673,209.49574
Denmark,DNK,1961,174.73744,213.45491
Denmark,DNK,1962,174.20824,215.99345
Denmark,DNK,1963,177.47661,221.43224
Denmark,DNK,1964,175.97133,222.17279
Denmark,DNK,1965,177.03882,225.55222
Denmark,DNK,1966,168.73315,216.47142
Denmark,DNK,1967,165.12642,213.11069
Denmark,DNK,1968,164.04521,213.98619
Denmark,DNK,1969,166.60117,221.13399
Denmark,DNK,1970,165.49242,221.92014
Denmark,DNK,1971,172.02226,231.74968
Denmark,DNK,1972,173.81157,237.4588
Denmark,DNK,1973,168.4574,232.55118
Denmark,DNK,1974,163.90637,230.29353
Denmark,DNK,1975,165.92064,235.14166
Denmark,DNK,1976,171.27635,246.0474
Denmark,DNK,1977,168.4996,245.63713
Denmark,DNK,1978,172.43622,255.12323
Denmark,DNK,1979,175.09904,262.371
Denmark,DNK,1980,178.47801,269.99805
Denmark,DNK,1981,175.88434,269.15942
Denmark,DNK,1982,173.40996,269.13907
Denmark,DNK,1983,183.67668,288.1137
Denmark,DNK,1984,179.54301,284.1576
Denmark,DNK,1985,178.10893,283.8649
Denmark,DNK,1986,178.42699,285.7143
Denmark,DNK,1987,177.86627,286.4638
Denmark,DNK,1988,180.58557,293.95825
Denmark,DNK,1989,177.9542,291.15848
Denmark,DNK,1990,177.58614,292.32086
Denmark,DNK,1991,175.25099,289.8081
Denmark,DNK,1992,175.87437,292.23242
Denmark,DNK,1993,178.22075,298.42175
Denmark,DNK,1994,179.98509,300.65323
Denmark,DNK,1995,179.11816,300.33667
Denmark,DNK,1996,173.56319,289.1951
Denmark,DNK,1997,173.58836,288.6664
Denmark,DNK,1998,169.43248,286.41492
Denmark,DNK,1999,172.35997,290.34933
Denmark,DNK,2000,169.91495,289.99442
Denmark,DNK,2001,166.92233,288.52966
Denmark,DNK,2002,160.8321,278.51303
Denmark,DNK,2003,158.40169,277.1026
Denmark,DNK,2004,158.83855,281.58676
Denmark,DNK,2005,157.7513,282.3682
Denmark,DNK,2006,158.3554,287.52982
Denmark,DNK,2007,151.66928,276.57782
Denmark,DNK,2008,149.18405,275.91437
Denmark,DNK,2009,144.07698,269.70123
Denmark,DNK,2010,145.95876,276.50613
Denmark,DNK,2011,141.39964,273.70926
Denmark,DNK,2012,141.1209,277.53293
Denmark,DNK,2013,135.6875,271.84146
Denmark,DNK,2014,133.53877,271.36102
Denmark,DNK,2015,130.73848,271.20563
Denmark,DNK,2016,132.17752,277.96603
Denmark,DNK,2017,125.69718,270.97903
Denmark,DNK,2018,121.04418,264.81638
Denmark,DNK,2019,123.59832,277.01102
Denmark,DNK,2020,118.056694,270.86475
Denmark,DNK,2021,112.35822,264.8684
Dominican Republic,DOM,1965,35.82453,14.596037
Dominican Republic,DOM,1966,41.93062,15.000765
Dominican Republic,DOM,1967,47.208923,18.966349
Dominican Republic,DOM,1968,46.438343,18.857895
Dominican Republic,DOM,1969,42.894863,17.721886
Dominican Republic,DOM,1970,42.55918,20.335312
Dominican Republic,DOM,1971,45.295208,21.57069
